LOCATION,TIME,"Birth rate, crude (per 1,000 people)"
BMU,1978,13
BMU,1979,14.5
BMU,1980,14.9
BMU,1981,0
BMU,1982,0
BMU,1983,0
BMU,1984,15.1
BMU,1985,0
BMU,1986,0
BMU,1987,0
BMU,1988,0
BMU,1989,15.2
BMU,1990,14.6
BMU,1991,15.4
BMU,1992,15.5
BMU,1993,13.7
BMU,1994,14.5
BMU,1995,13.3
BMU,1996,13.9
BMU,1997,0
BMU,1998,0
BMU,1999,0
BMU,2000,13.5
BMU,2001,13.3
BMU,2002,13.2
BMU,2003,13.2
BMU,2004,13.2
BMU,2005,13.1
BMU,2006,12.5
BMU,2007,13.4
BMU,2008,12.8
BMU,2009,12.5
BMU,2010,11.8
BMU,2011,10.4
BMU,2012,10
BMU,2013,10.4
BMU,2014,10.5
BMU,2015,9.4
BMU,2016,9.6
BMU,2017,9.3
BMU,2018,8.2
BMU,2019,0
BMU,2020,0
BTN,1960,49.525
BTN,1961,49.534
BTN,1962,49.537
BTN,1963,49.542
BTN,1964,49.546
BTN,1965,49.541
BTN,1966,49.509
BTN,1967,49.432
BTN,1968,49.294
BTN,1969,49.092
BTN,1970,48.826
BTN,1971,48.502
BTN,1972,48.134
BTN,1973,47.734
BTN,1974,47.309
BTN,1975,46.861
BTN,1976,46.39
BTN,1977,45.893
BTN,1978,45.374
BTN,1979,44.839
BTN,1980,44.303
BTN,1981,43.788
BTN,1982,43.298
BTN,1983,42.827
BTN,1984,42.364
BTN,1985,41.878
BTN,1986,41.333
BTN,1987,40.701
BTN,1988,39.963
BTN,1989,39.114
BTN,1990,38.163
BTN,1991,37.126
BTN,1992,36.037
BTN,1993,34.927
BTN,1994,33.81
BTN,1995,32.694
BTN,1996,31.573
BTN,1997,30.441
BTN,1998,29.302
BTN,1999,28.17
BTN,2000,27.066
BTN,2001,26.012
BTN,2002,25.025
BTN,2003,24.113
BTN,2004,23.283
BTN,2005,22.527
BTN,2006,21.83
BTN,2007,21.174
BTN,2008,20.547
BTN,2009,19.949
BTN,2010,19.397
BTN,2011,18.913
BTN,2012,18.514
BTN,2013,18.201
BTN,2014,17.965
BTN,2015,17.783
BTN,2016,17.625
BTN,2017,17.459
BTN,2018,17.259
BTN,2019,0
BTN,2020,0
BOL,1960,43.812
BOL,1961,43.717
BOL,1962,43.608
BOL,1963,43.482
BOL,1964,43.337
BOL,1965,43.177
BOL,1966,43.006
BOL,1967,42.833
BOL,1968,42.659
BOL,1969,42.484
BOL,1970,42.307
BOL,1971,42.126
BOL,1972,41.932
BOL,1973,41.721
BOL,1974,41.484
BOL,1975,41.212
BOL,1976,40.892
BOL,1977,40.522
BOL,1978,40.108
BOL,1979,39.659
BOL,1980,39.193
BOL,1981,38.735
BOL,1982,38.301
BOL,1983,37.904
BOL,1984,37.542
BOL,1985,37.208
BOL,1986,36.884
BOL,1987,36.548
BOL,1988,36.181
BOL,1989,35.777
BOL,1990,35.336
BOL,1991,34.86
BOL,1992,34.364
BOL,1993,33.859
BOL,1994,33.349
BOL,1995,32.84
BOL,1996,32.334
BOL,1997,31.83
BOL,1998,31.326
BOL,1999,30.823
BOL,2000,30.314
BOL,2001,29.795
BOL,2002,29.263
BOL,2003,28.718
BOL,2004,28.163
BOL,2005,27.604
BOL,2006,27.049
BOL,2007,26.508
BOL,2008,25.985
BOL,2009,25.486
BOL,2010,25.008
BOL,2011,24.548
BOL,2012,24.1
BOL,2013,23.661
BOL,2014,23.233
BOL,2015,22.821
BOL,2016,22.433
BOL,2017,22.076
BOL,2018,21.75
BOL,2019,0
BOL,2020,0
BIH,1960,31.504
BIH,1961,30.907
BIH,1962,30.233
BIH,1963,29.458
BIH,1964,28.584
BIH,1965,27.642
BIH,1966,26.685
BIH,1967,25.777
BIH,1968,24.959
BIH,1969,24.246
BIH,1970,23.626
BIH,1971,23.066
BIH,1972,22.521
BIH,1973,21.961
BIH,1974,21.38
BIH,1975,20.789
BIH,1976,20.214
BIH,1977,19.684
BIH,1978,19.218
BIH,1979,18.817
BIH,1980,18.474
BIH,1981,18.176
BIH,1982,17.899
BIH,1983,17.62
BIH,1984,17.324
BIH,1985,16.996
BIH,1986,16.624
BIH,1987,16.212
BIH,1988,15.769
BIH,1989,15.305
BIH,1990,14.844
BIH,1991,14.416
BIH,1992,14.04
BIH,1993,13.718
BIH,1994,13.445
BIH,1995,13.185
BIH,1996,12.889
BIH,1997,12.523
BIH,1998,12.072
BIH,1999,11.546
BIH,2000,10.983
BIH,2001,10.438
BIH,2002,9.966
BIH,2003,9.608
BIH,2004,9.372
BIH,2005,9.255
BIH,2006,9.23
BIH,2007,9.251
BIH,2008,9.276
BIH,2009,9.284
BIH,2010,9.256
BIH,2011,9.188
BIH,2012,9.087
BIH,2013,8.963
BIH,2014,8.818
BIH,2015,8.655
BIH,2016,8.477
BIH,2017,8.293
BIH,2018,8.111
BIH,2019,0
BIH,2020,0
BWA,1960,47.281
BWA,1961,47.059
BWA,1962,46.824
BWA,1963,46.589
BWA,1964,46.362
BWA,1965,46.145
BWA,1966,45.935
BWA,1967,45.726
BWA,1968,45.516
BWA,1969,45.308
BWA,1970,45.116
BWA,1971,44.956
BWA,1972,44.834
BWA,1973,44.75
BWA,1974,44.695
BWA,1975,44.661
BWA,1976,44.643
BWA,1977,44.617
BWA,1978,44.551
BWA,1979,44.414
BWA,1980,44.154
BWA,1981,43.719
BWA,1982,43.094
BWA,1983,42.286
BWA,1984,41.314
BWA,1985,40.221
BWA,1986,39.067
BWA,1987,37.917
BWA,1988,36.828
BWA,1989,35.83
BWA,1990,34.932
BWA,1991,34.116
BWA,1992,33.348
BWA,1993,32.606
BWA,1994,31.894
BWA,1995,31.231
BWA,1996,30.646
BWA,1997,30.159
BWA,1998,29.778
BWA,1999,29.498
BWA,2000,29.302
BWA,2001,29.163
BWA,2002,29.05
BWA,2003,28.935
BWA,2004,28.803
BWA,2005,28.654
BWA,2006,28.498
BWA,2007,28.348
BWA,2008,28.212
BWA,2009,28.079
BWA,2010,27.934
BWA,2011,27.754
BWA,2012,27.524
BWA,2013,27.231
BWA,2014,26.87
BWA,2015,26.44
BWA,2016,25.943
BWA,2017,25.396
BWA,2018,24.821
BWA,2019,0
BWA,2020,0
BRA,1960,42.28
BRA,1961,41.932
BRA,1962,41.481
BRA,1963,40.914
BRA,1964,40.234
BRA,1965,39.453
BRA,1966,38.589
BRA,1967,37.683
BRA,1968,36.779
BRA,1969,35.909
BRA,1970,35.116
BRA,1971,34.433
BRA,1972,33.865
BRA,1973,33.409
BRA,1974,33.057
BRA,1975,32.8
BRA,1976,32.619
BRA,1977,32.474
BRA,1978,32.326
BRA,1979,32.14
BRA,1980,31.875
BRA,1981,31.493
BRA,1982,30.99
BRA,1983,30.371
BRA,1984,29.648
BRA,1985,28.843
BRA,1986,27.989
BRA,1987,27.129
BRA,1988,26.303
BRA,1989,25.534
BRA,1990,24.844
BRA,1991,24.245
BRA,1992,23.721
BRA,1993,23.252
BRA,1994,22.826
BRA,1995,22.424
BRA,1996,22.022
BRA,1997,21.601
BRA,1998,21.147
BRA,1999,20.654
BRA,2000,20.119
BRA,2001,19.547
BRA,2002,18.955
BRA,2003,18.363
BRA,2004,17.787
BRA,2005,17.243
BRA,2006,16.747
BRA,2007,16.306
BRA,2008,15.921
BRA,2009,15.595
BRA,2010,15.327
BRA,2011,15.11
BRA,2012,14.93
BRA,2013,14.772
BRA,2014,14.624
BRA,2015,14.472
BRA,2016,14.307
BRA,2017,14.125
BRA,2018,13.924
BRA,2019,0
BRA,2020,0
VGB,1960,0
VGB,1961,0
VGB,1962,0
VGB,1963,0
VGB,1964,0
VGB,1965,0
VGB,1966,0
VGB,1967,0
VGB,1968,0
VGB,1969,0
VGB,1970,0
VGB,1971,0
VGB,1972,0
VGB,1973,0
VGB,1974,0
VGB,1975,0
VGB,1976,0
VGB,1977,0
VGB,1978,0
VGB,1979,0
VGB,1980,0
VGB,1981,0
VGB,1982,0
VGB,1983,0
VGB,1984,0
VGB,1985,0
VGB,1986,0
VGB,1987,0
VGB,1988,0
VGB,1989,0
VGB,1990,0
VGB,1991,0
VGB,1992,0
VGB,1993,0
VGB,1994,0
VGB,1995,0
VGB,1996,0
VGB,1997,0
VGB,1998,0
VGB,1999,0
VGB,2000,0
VGB,2001,0
VGB,2002,0
VGB,2003,0
VGB,2004,0
VGB,2005,0
VGB,2006,0
VGB,2007,0
VGB,2008,0
VGB,2009,0
VGB,2010,0
VGB,2011,0
VGB,2012,0
VGB,2013,0
VGB,2014,0
VGB,2015,0
VGB,2016,0
VGB,2017,0
VGB,2018,0
VGB,2019,0
VGB,2020,0
BRN,1960,45.211
BRN,1961,44.188
BRN,1962,43.065
BRN,1963,41.876
BRN,1964,40.67
BRN,1965,39.531
BRN,1966,38.549
BRN,1967,37.771
BRN,1968,37.213
BRN,1969,36.863
BRN,1970,36.667
BRN,1971,36.541
BRN,1972,36.385
BRN,1973,36.127
BRN,1974,35.736
BRN,1975,35.205
BRN,1976,34.555
BRN,1977,33.852
BRN,1978,33.155
BRN,1979,32.492
BRN,1980,31.899
BRN,1981,31.401
BRN,1982,30.997
BRN,1983,30.677
BRN,1984,30.433
BRN,1985,30.253
BRN,1986,30.121
BRN,1987,30.003
BRN,1988,29.865
BRN,1989,29.678
BRN,1990,29.401
BRN,1991,28.997
BRN,1992,28.464
BRN,1993,27.811
BRN,1994,27.055
BRN,1995,26.238
BRN,1996,25.412
BRN,1997,24.625
BRN,1998,23.908
BRN,1999,23.269
BRN,2000,22.679
BRN,2001,22.088
BRN,2002,21.447
BRN,2003,20.738
BRN,2004,19.974
BRN,2005,19.211
BRN,2006,18.527
BRN,2007,17.985
BRN,2008,17.616
BRN,2009,17.412
BRN,2010,17.329
BRN,2011,17.294
BRN,2012,17.221
BRN,2013,17.052
BRN,2014,16.765
BRN,2015,16.365
BRN,2016,15.882
BRN,2017,15.376
BRN,2018,14.896
BRN,2019,0
BRN,2020,0
BGR,1960,17.8
BGR,1961,17.4
BGR,1962,16.7
BGR,1963,16.4
BGR,1964,16.1
BGR,1965,15.3
BGR,1966,14.9
BGR,1967,15
BGR,1968,16.9
BGR,1969,17
BGR,1970,16.3
BGR,1971,15.9
BGR,1972,15.3
BGR,1973,16.2
BGR,1974,17.2
BGR,1975,16.6
BGR,1976,16.5
BGR,1977,16.1
BGR,1978,15.5
BGR,1979,15.3
BGR,1980,14.5
BGR,1981,14
BGR,1982,13.9
BGR,1983,13.8
BGR,1984,13.6
BGR,1985,13.3
BGR,1986,13.4
BGR,1987,13
BGR,1988,13.1
BGR,1989,12.6
BGR,1990,12.1
BGR,1991,11.1
BGR,1992,10.4
BGR,1993,10
BGR,1994,9.4
BGR,1995,8.6
BGR,1996,8.6
BGR,1997,7.7
BGR,1998,7.9
BGR,1999,8.8
BGR,2000,9
BGR,2001,8.5
BGR,2002,8.5
BGR,2003,8.7
BGR,2004,9.1
BGR,2005,9.3
BGR,2006,9.7
BGR,2007,10
BGR,2008,10.4
BGR,2009,10.9
BGR,2010,10.2
BGR,2011,9.6
BGR,2012,9.5
BGR,2013,9.2
BGR,2014,9.4
BGR,2015,9.2
BGR,2016,9.1
BGR,2017,9
BGR,2018,8.9
BGR,2019,0
BGR,2020,0
BFA,1960,47.24
BFA,1961,47.215
BFA,1962,47.21
BFA,1963,47.229
BFA,1964,47.273
BFA,1965,47.332
BFA,1966,47.388
BFA,1967,47.429
BFA,1968,47.45
BFA,1969,47.456
BFA,1970,47.464
BFA,1971,47.502
BFA,1972,47.59
BFA,1973,47.734
BFA,1974,47.932
BFA,1975,48.169
BFA,1976,48.424
BFA,1977,48.668
BFA,1978,48.873
BFA,1979,49.022
BFA,1980,49.099
BFA,1981,49.092
BFA,1982,49.011
BFA,1983,48.871
BFA,1984,48.68
BFA,1985,48.457
BFA,1986,48.218
BFA,1987,47.982
BFA,1988,47.764
BFA,1989,47.574
BFA,1990,47.417
BFA,1991,47.296
BFA,1992,47.197
BFA,1993,47.109
BFA,1994,47.026
BFA,1995,46.939
BFA,1996,46.843
BFA,1997,46.732
BFA,1998,46.601
BFA,1999,46.442
BFA,2000,46.253
BFA,2001,46.031
BFA,2002,45.778
BFA,2003,45.495
BFA,2004,45.176
BFA,2005,44.817
BFA,2006,44.407
BFA,2007,43.946
BFA,2008,43.438
BFA,2009,42.89
BFA,2010,42.314
BFA,2011,41.721
BFA,2012,41.127
BFA,2013,40.543
BFA,2014,39.979
BFA,2015,39.437
BFA,2016,38.92
BFA,2017,38.419
BFA,2018,37.93
BFA,2019,0
BFA,2020,0
BDI,1960,48.51
BDI,1961,48.446
BDI,1962,48.391
BDI,1963,48.338
BDI,1964,48.283
BDI,1965,48.212
BDI,1966,48.114
BDI,1967,47.995
BDI,1968,47.867
BDI,1969,47.749
BDI,1970,47.677
BDI,1971,47.694
BDI,1972,47.823
BDI,1973,48.072
BDI,1974,48.431
BDI,1975,48.878
BDI,1976,49.376
BDI,1977,49.876
BDI,1978,50.335
BDI,1979,50.726
BDI,1980,51.038
BDI,1981,51.279
BDI,1982,51.464
BDI,1983,51.6
BDI,1984,51.676
BDI,1985,51.67
BDI,1986,51.558
BDI,1987,51.323
BDI,1988,50.961
BDI,1989,50.475
BDI,1990,49.866
BDI,1991,49.136
BDI,1992,48.315
BDI,1993,47.442
BDI,1994,46.555
BDI,1995,45.702
BDI,1996,44.926
BDI,1997,44.251
BDI,1998,43.696
BDI,1999,43.274
BDI,2000,42.993
BDI,2001,42.849
BDI,2002,42.809
BDI,2003,42.836
BDI,2004,42.902
BDI,2005,42.981
BDI,2006,43.053
BDI,2007,43.102
BDI,2008,43.11
BDI,2009,43.057
BDI,2010,42.919
BDI,2011,42.682
BDI,2012,42.35
BDI,2013,41.933
BDI,2014,41.44
BDI,2015,40.883
BDI,2016,40.278
BDI,2017,39.646
BDI,2018,39.008
BDI,2019,0
BDI,2020,0
CPV,1960,47.987
CPV,1961,47.618
CPV,1962,47.142
CPV,1963,46.557
CPV,1964,45.881
CPV,1965,45.137
CPV,1966,44.354
CPV,1967,43.571
CPV,1968,42.829
CPV,1969,42.157
CPV,1970,41.583
CPV,1971,41.12
CPV,1972,40.763
CPV,1973,40.505
CPV,1974,40.347
CPV,1975,40.294
CPV,1976,40.352
CPV,1977,40.507
CPV,1978,40.736
CPV,1979,41.016
CPV,1980,41.329
CPV,1981,41.661
CPV,1982,41.989
CPV,1983,42.282
CPV,1984,42.503
CPV,1985,42.616
CPV,1986,42.593
CPV,1987,42.418
CPV,1988,42.08
CPV,1989,41.561
CPV,1990,40.828
CPV,1991,39.848
CPV,1992,38.641
CPV,1993,37.246
CPV,1994,35.717
CPV,1995,34.126
CPV,1996,32.556
CPV,1997,31.076
CPV,1998,29.74
CPV,1999,28.581
CPV,2000,27.608
CPV,2001,26.8
CPV,2002,26.099
CPV,2003,25.46
CPV,2004,24.866
CPV,2005,24.314
CPV,2006,23.813
CPV,2007,23.373
CPV,2008,22.995
CPV,2009,22.667
CPV,2010,22.37
CPV,2011,22.084
CPV,2012,21.792
CPV,2013,21.477
CPV,2014,21.132
CPV,2015,20.754
CPV,2016,20.345
CPV,2017,19.919
CPV,2018,19.49
CPV,2019,0
CPV,2020,0
KHM,1960,46.626
KHM,1961,46.353
KHM,1962,46.067
KHM,1963,45.762
KHM,1964,45.435
KHM,1965,45.082
KHM,1966,44.702
KHM,1967,44.302
KHM,1968,43.89
KHM,1969,43.474
KHM,1970,43.026
KHM,1971,42.508
KHM,1972,41.928
KHM,1973,41.333
KHM,1974,40.795
KHM,1975,40.491
KHM,1976,40.626
KHM,1977,41.288
KHM,1978,42.466
KHM,1979,44.067
KHM,1980,45.883
KHM,1981,47.64
KHM,1982,49.063
KHM,1983,49.943
KHM,1984,50.185
KHM,1985,49.766
KHM,1986,48.756
KHM,1987,47.36
KHM,1988,45.769
KHM,1989,44.077
KHM,1990,42.358
KHM,1991,40.647
KHM,1992,38.94
KHM,1993,37.251
KHM,1994,35.62
KHM,1995,34.079
KHM,1996,32.643
KHM,1997,31.309
KHM,1998,30.085
KHM,1999,28.989
KHM,2000,28.058
KHM,2001,27.326
KHM,2002,26.793
KHM,2003,26.44
KHM,2004,26.241
KHM,2005,26.147
KHM,2006,26.101
KHM,2007,26.05
KHM,2008,25.947
KHM,2009,25.767
KHM,2010,25.502
KHM,2011,25.166
KHM,2012,24.797
KHM,2013,24.422
KHM,2014,24.048
KHM,2015,23.674
KHM,2016,23.291
KHM,2017,22.889
KHM,2018,22.464
KHM,2019,0
KHM,2020,0
CMR,1960,42.549
CMR,1961,42.816
CMR,1962,43.095
CMR,1963,43.371
CMR,1964,43.633
CMR,1965,43.869
CMR,1966,44.077
CMR,1967,44.261
CMR,1968,44.426
CMR,1969,44.573
CMR,1970,44.703
CMR,1971,44.818
CMR,1972,44.924
CMR,1973,45.025
CMR,1974,45.127
CMR,1975,45.241
CMR,1976,45.379
CMR,1977,45.543
CMR,1978,45.726
CMR,1979,45.919
CMR,1980,46.105
CMR,1981,46.265
CMR,1982,46.379
CMR,1983,46.431
CMR,1984,46.411
CMR,1985,46.31
CMR,1986,46.127
CMR,1987,45.874
CMR,1988,45.566
CMR,1989,45.213
CMR,1990,44.824
CMR,1991,44.405
CMR,1992,43.968
CMR,1993,43.525
CMR,1994,43.094
CMR,1995,42.691
CMR,1996,42.336
CMR,1997,42.032
CMR,1998,41.779
CMR,1999,41.576
CMR,2000,41.419
CMR,2001,41.298
CMR,2002,41.196
CMR,2003,41.093
CMR,2004,40.975
CMR,2005,40.826
CMR,2006,40.636
CMR,2007,40.402
CMR,2008,40.124
CMR,2009,39.797
CMR,2010,39.42
CMR,2011,38.992
CMR,2012,38.522
CMR,2013,38.02
CMR,2014,37.497
CMR,2015,36.964
CMR,2016,36.429
CMR,2017,35.9
CMR,2018,35.386
CMR,2019,0
CMR,2020,0
CAN,1960,26.7
CAN,1961,26
CAN,1962,25.2
CAN,1963,24.6
CAN,1964,23.4
CAN,1965,21.3
CAN,1966,19.3
CAN,1967,18.2
CAN,1968,17.6
CAN,1969,17.6
CAN,1970,17.4
CAN,1971,16.8
CAN,1972,15.9
CAN,1973,15.6
CAN,1974,15.4
CAN,1975,15.8
CAN,1976,15.6
CAN,1977,15.5
CAN,1978,15.2
CAN,1979,15.4
CAN,1980,15.4
CAN,1981,15.3
CAN,1982,15.1
CAN,1983,15
CAN,1984,15
CAN,1985,14.9
CAN,1986,14.5
CAN,1987,14.4
CAN,1988,14.5
CAN,1989,14.9
CAN,1990,15
CAN,1991,14.9
CAN,1992,14.7
CAN,1993,13.6
CAN,1994,13.1
CAN,1995,12.6
CAN,1996,12
CAN,1997,11.6
CAN,1998,11.4
CAN,1999,11.2
CAN,2000,10.7
CAN,2001,10.7
CAN,2002,10.5
CAN,2003,10.6
CAN,2004,10.5
CAN,2005,10.6
CAN,2006,10.9
CAN,2007,11.2
CAN,2008,11.3
CAN,2009,11.3
CAN,2010,11.1
CAN,2011,11
CAN,2012,11
CAN,2013,10.8
CAN,2014,10.8
CAN,2015,10.7
CAN,2016,10.6
CAN,2017,10.3
CAN,2018,10.1
CAN,2019,0
CAN,2020,0
CYM,1960,0
CYM,1961,0
CYM,1962,0
CYM,1963,0
CYM,1964,0
CYM,1965,0
CYM,1966,0
CYM,1967,0
CYM,1968,0
CYM,1969,0
CYM,1970,0
CYM,1971,0
CYM,1972,0
CYM,1973,0
CYM,1974,0
CYM,1975,0
CYM,1976,0
CYM,1977,0
CYM,1978,0
CYM,1979,0
CYM,1980,0
CYM,1981,0
CYM,1982,0
CYM,1983,0
CYM,1984,0
CYM,1985,17.62558832
CYM,1986,16.8819902
CYM,1987,16.12359929
CYM,1988,16.05441602
CYM,1989,17.50319693
CYM,1990,18.60853714
CYM,1991,18.17917394
CYM,1992,18.13521196
CYM,1993,17.59208356
CYM,1994,16.95131684
CYM,1995,14.86293918
CYM,1996,16.3427304
CYM,1997,15.93314763
CYM,1998,14.53333333
CYM,1999,15.48717949
CYM,2000,15.39800995
CYM,2001,15.04232164
CYM,2002,13.73315745
CYM,2003,14.29751687
CYM,2004,15.18314199
CYM,2005,15.74217958
CYM,2006,13.44213257
CYM,2007,13.75765084
CYM,2008,14.16122004
CYM,2009,14.58213511
CYM,2010,14.78733081
CYM,2011,14.47269635
CYM,2012,13.63053239
CYM,2013,12.53578478
CYM,2014,12.47521625
CYM,2015,10.98994141
CYM,2016,10.76127896
CYM,2017,9.902558821
CYM,2018,9.9
CYM,2019,0
CYM,2020,0
CAF,1960,43.148
CAF,1961,43.185
CAF,1962,43.194
CAF,1963,43.18
CAF,1964,43.144
CAF,1965,43.088
CAF,1966,43.009
CAF,1967,42.907
CAF,1968,42.784
CAF,1969,42.645
CAF,1970,42.492
CAF,1971,42.327
CAF,1972,42.155
CAF,1973,41.986
CAF,1974,41.832
CAF,1975,41.714
CAF,1976,41.65
CAF,1977,41.649
CAF,1978,41.71
CAF,1979,41.826
CAF,1980,41.984
CAF,1981,42.163
CAF,1982,42.339
CAF,1983,42.488
CAF,1984,42.594
CAF,1985,42.64
CAF,1986,42.614
CAF,1987,42.524
CAF,1988,42.383
CAF,1989,42.203
CAF,1990,42.004
CAF,1991,41.81
CAF,1992,41.64
CAF,1993,41.509
CAF,1994,41.42
CAF,1995,41.376
CAF,1996,41.369
CAF,1997,41.378
CAF,1998,41.385
CAF,1999,41.378
CAF,2000,41.347
CAF,2001,41.286
CAF,2002,41.194
CAF,2003,41.068
CAF,2004,40.903
CAF,2005,40.692
CAF,2006,40.427
CAF,2007,40.111
CAF,2008,39.749
CAF,2009,39.346
CAF,2010,38.905
CAF,2011,38.431
CAF,2012,37.933
CAF,2013,37.427
CAF,2014,36.927
CAF,2015,36.454
CAF,2016,36.029
CAF,2017,35.66
CAF,2018,35.348
CAF,2019,0
CAF,2020,0
TCD,1960,45.764
TCD,1961,45.669
TCD,1962,45.588
TCD,1963,45.532
TCD,1964,45.512
TCD,1965,45.55
TCD,1966,45.667
TCD,1967,45.87
TCD,1968,46.154
TCD,1969,46.509
TCD,1970,46.916
TCD,1971,47.351
TCD,1972,47.785
TCD,1973,48.192
TCD,1974,48.556
TCD,1975,48.864
TCD,1976,49.113
TCD,1977,49.317
TCD,1978,49.487
TCD,1979,49.629
TCD,1980,49.75
TCD,1981,49.856
TCD,1982,49.954
TCD,1983,50.05
TCD,1984,50.15
TCD,1985,50.261
TCD,1986,50.389
TCD,1987,50.531
TCD,1988,50.683
TCD,1989,50.839
TCD,1990,50.992
TCD,1991,51.133
TCD,1992,51.253
TCD,1993,51.344
TCD,1994,51.399
TCD,1995,51.414
TCD,1996,51.391
TCD,1997,51.333
TCD,1998,51.241
TCD,1999,51.112
TCD,2000,50.941
TCD,2001,50.722
TCD,2002,50.451
TCD,2003,50.127
TCD,2004,49.752
TCD,2005,49.325
TCD,2006,48.848
TCD,2007,48.327
TCD,2008,47.772
TCD,2009,47.194
TCD,2010,46.603
TCD,2011,46.01
TCD,2012,45.42
TCD,2013,44.841
TCD,2014,44.276
TCD,2015,43.73
TCD,2016,43.201
TCD,2017,42.683
TCD,2018,42.172
TCD,2019,0
TCD,2020,0
CHI,1960,16.068
CHI,1961,16.424
CHI,1962,16.704
CHI,1963,16.872
CHI,1964,16.909
CHI,1965,16.802
CHI,1966,16.555
CHI,1967,16.198
CHI,1968,15.769
CHI,1969,15.291
CHI,1970,14.786
CHI,1971,14.273
CHI,1972,13.767
CHI,1973,13.285
CHI,1974,12.846
CHI,1975,12.466
CHI,1976,12.156
CHI,1977,11.91
CHI,1978,11.725
CHI,1979,11.599
CHI,1980,11.531
CHI,1981,11.516
CHI,1982,11.545
CHI,1983,11.607
CHI,1984,11.695
CHI,1985,11.803
CHI,1986,11.932
CHI,1987,12.079
CHI,1988,12.238
CHI,1989,12.401
CHI,1990,12.562
CHI,1991,12.717
CHI,1992,12.861
CHI,1993,12.983
CHI,1994,13.07
CHI,1995,13.096
CHI,1996,13.036
CHI,1997,12.884
CHI,1998,12.647
CHI,1999,12.339
CHI,2000,11.991
CHI,2001,11.645
CHI,2002,11.336
CHI,2003,11.092
CHI,2004,10.923
CHI,2005,10.829
CHI,2006,10.796
CHI,2007,10.791
CHI,2008,10.787
CHI,2009,10.771
CHI,2010,10.73
CHI,2011,10.657
CHI,2012,10.557
CHI,2013,10.438
CHI,2014,10.306
CHI,2015,10.17
CHI,2016,10.044
CHI,2017,9.939
CHI,2018,9.861
CHI,2019,0
CHI,2020,0
CHL,1960,35.556
CHL,1961,35.108
CHL,1962,34.588
CHL,1963,33.994
CHL,1964,33.332
CHL,1965,32.614
CHL,1966,31.855
CHL,1967,31.076
CHL,1968,30.301
CHL,1969,29.544
CHL,1970,28.821
CHL,1971,28.138
CHL,1972,27.493
CHL,1973,26.884
CHL,1974,26.313
CHL,1975,25.779
CHL,1976,25.276
CHL,1977,24.799
CHL,1978,24.349
CHL,1979,23.929
CHL,1980,23.555
CHL,1981,23.248
CHL,1982,23.015
CHL,1983,22.856
CHL,1984,22.758
CHL,1985,22.707
CHL,1986,22.682
CHL,1987,22.656
CHL,1988,22.598
CHL,1989,22.484
CHL,1990,22.286
CHL,1991,21.979
CHL,1992,21.567
CHL,1993,21.06
CHL,1994,20.471
CHL,1995,19.818
CHL,1996,19.124
CHL,1997,18.421
CHL,1998,17.742
CHL,1999,17.112
CHL,2000,16.556
CHL,2001,16.092
CHL,2002,15.713
CHL,2003,15.412
CHL,2004,15.184
CHL,2005,15.021
CHL,2006,14.914
CHL,2007,14.841
CHL,2008,14.78
CHL,2009,14.712
CHL,2010,14.613
CHL,2011,14.463
CHL,2012,14.258
CHL,2013,14.002
CHL,2014,13.7
CHL,2015,13.369
CHL,2016,13.031
CHL,2017,12.711
CHL,2018,12.428
CHL,2019,0
CHL,2020,0
CHN,1960,20.86
CHN,1961,18.02
CHN,1962,37.01
CHN,1963,43.37
CHN,1964,39.14
CHN,1965,37.88
CHN,1966,35.05
CHN,1967,33.96
CHN,1968,35.59
CHN,1969,34.11
CHN,1970,33.43
CHN,1971,30.65
CHN,1972,29.77
CHN,1973,27.93
CHN,1974,24.82
CHN,1975,23.01
CHN,1976,19.91
CHN,1977,18.93
CHN,1978,18.25
CHN,1979,17.82
CHN,1980,18.21
CHN,1981,20.91
CHN,1982,22.28
CHN,1983,20.19
CHN,1984,19.9
CHN,1985,21.04
CHN,1986,22.43
CHN,1987,23.33
CHN,1988,22.37
CHN,1989,21.58
CHN,1990,21.06
CHN,1991,19.68
CHN,1992,18.27
CHN,1993,18.09
CHN,1994,17.7
CHN,1995,17.12
CHN,1996,16.98
CHN,1997,16.57
CHN,1998,15.64
CHN,1999,14.64
CHN,2000,14.03
CHN,2001,13.38
CHN,2002,12.86
CHN,2003,12.41
CHN,2004,12.29
CHN,2005,12.4
CHN,2006,12.09
CHN,2007,12.1
CHN,2008,12.14
CHN,2009,12.13
CHN,2010,11.9
CHN,2011,11.93
CHN,2012,12.1
CHN,2013,12.08
CHN,2014,12.37
CHN,2015,12.07
CHN,2016,12.95
CHN,2017,12.43
CHN,2018,10.9
CHN,2019,0
CHN,2020,0
COL,1960,46.11
COL,1961,45.751
COL,1962,45.25
COL,1963,44.596
COL,1964,43.79
COL,1965,42.827
COL,1966,41.705
COL,1967,40.459
COL,1968,39.14
COL,1969,37.804
COL,1970,36.525
COL,1971,35.383
COL,1972,34.418
COL,1973,33.647
COL,1974,33.075
COL,1975,32.672
COL,1976,32.389
COL,1977,32.148
COL,1978,31.887
COL,1979,31.576
COL,1980,31.196
COL,1981,30.748
COL,1982,30.263
COL,1983,29.77
COL,1984,29.28
COL,1985,28.813
COL,1986,28.392
COL,1987,28.02
COL,1988,27.696
COL,1989,27.41
COL,1990,27.136
