Code,Year,total_all_cancers
AFG,1990,9361.15672
AFG,1991,9462.417022
AFG,1992,9843.319829
AFG,1993,10321.10865
AFG,1994,10639.99152
AFG,1995,10849.18254
AFG,1996,11021.744
AFG,1997,11214.23859
AFG,1998,11373.99126
AFG,1999,11517.59939
AFG,2000,11680.14423
AFG,2001,11890.48518
AFG,2002,12102.68925
AFG,2003,12537.96157
AFG,2004,12770.78286
AFG,2005,12918.02309
AFG,2006,13018.81012
AFG,2007,13100.29607
AFG,2008,13218.546
AFG,2009,13280.76646
AFG,2010,13435.34718
AFG,2011,13629.4659
AFG,2012,13803.91585
AFG,2013,14116.4776
AFG,2014,14369.73294
AFG,2015,14542.25657
AFG,2016,14849.64524
AFG,2017,15235.57766
ALB,1990,2156.723302
ALB,1991,2268.298945
ALB,1992,2256.866467
ALB,1993,2231.71087
ALB,1994,2184.918505
ALB,1995,2259.561629
ALB,1996,2400.369791
ALB,1997,2531.226035
ALB,1998,2681.990048
ALB,1999,2795.269822
ALB,2000,2795.026939
ALB,2001,2825.243668
ALB,2002,2903.686805
ALB,2003,2982.753026
ALB,2004,3038.727385
ALB,2005,3062.291028
ALB,2006,3108.709673
ALB,2007,3128.991985
ALB,2008,3222.395623
ALB,2009,3251.954963
ALB,2010,3304.721549
ALB,2011,3409.993
ALB,2012,3497.076363
ALB,2013,3596.949834
ALB,2014,3715.688534
ALB,2015,3802.585844
ALB,2016,3890.94537
ALB,2017,3967.342603
DZA,1990,8317.375766
DZA,1991,8590.681258
DZA,1992,8837.365785
DZA,1993,9100.95142
DZA,1994,9343.374855
DZA,1995,9639.655689
DZA,1996,9880.17326
DZA,1997,10154.8671
DZA,1998,10396.88183
DZA,1999,10765.48945
DZA,2000,11124.36438
DZA,2001,11509.99705
DZA,2002,11946.07577
DZA,2003,12423.62243
DZA,2004,12910.95326
DZA,2005,13394.76524
DZA,2006,13868.04268
DZA,2007,14364.74106
DZA,2008,14874.8412
DZA,2009,15436.5653
DZA,2010,15880.83089
DZA,2011,16204.56593
DZA,2012,16553.99083
DZA,2013,16958.29851
DZA,2014,17424.34616
DZA,2015,17920.34189
DZA,2016,18400.57992
DZA,2017,18956.84293
ASM,1990,28.89137545
ASM,1991,29.85638067
ASM,1992,30.63872087
ASM,1993,31.19096455
ASM,1994,31.90131448
ASM,1995,32.6451272
ASM,1996,33.2696319
ASM,1997,33.80720455
ASM,1998,34.74074477
ASM,1999,34.91713643
ASM,2000,35.63908172
ASM,2001,36.39016491
ASM,2002,37.1150341
ASM,2003,38.43755887
ASM,2004,39.88731096
ASM,2005,41.21884027
ASM,2006,42.56806623
ASM,2007,43.52269784
ASM,2008,44.32576125
ASM,2009,45.50081123
ASM,2010,46.32664949
ASM,2011,47.77429351
ASM,2012,48.95437441
ASM,2013,50.33058158
ASM,2014,51.29295154
ASM,2015,52.68845179
ASM,2016,53.68409447
ASM,2017,54.79151672
,1990,23087.60858
,1991,23695.70197
,1992,25234.78308
,1993,26254.65409
,1994,27078.83552
,1995,28137.6128
,1996,29027.0761
,1997,29904.85261
,1998,31193.1037
,1999,31818.4641
,2000,32855.83668
,2001,33120.19034
,2002,34851.80816
,2003,36610.00668
,2004,37649.46833
,2005,38862.62959
,2006,39649.54487
,2007,40620.10898
,2008,42305.71551
,2009,44571.33382
,2010,45910.19216
,2011,46739.75183
,2012,47305.96639
,2013,47665.15291
,2014,48084.50233
,2015,48837.87846
,2016,50485.62314
,2017,52012.58071
AND,1990,77.64075466
AND,1991,82.40224752
AND,1992,87.7524253
AND,1993,94.22872859
AND,1994,97.56301457
AND,1995,99.48706215
AND,1996,101.5933025
AND,1997,103.9813382
AND,1998,106.3464722
AND,1999,108.633941
AND,2000,112.0133281
AND,2001,115.3778404
AND,2002,119.5180172
AND,2003,124.6916435
AND,2004,129.4362052
AND,2005,131.6548843
AND,2006,135.4879589
AND,2007,140.6221074
AND,2008,145.774487
AND,2009,150.6535434
AND,2010,153.8231166
AND,2011,141.7496212
AND,2012,138.4930511
AND,2013,141.3132496
AND,2014,144.9057939
AND,2015,148.805899
AND,2016,152.7060384
AND,2017,158.6947817
AGO,1990,5222.719756
AGO,1991,5378.44752
AGO,1992,5553.774708
AGO,1993,5783.07099
AGO,1994,5996.254049
AGO,1995,6114.304552
AGO,1996,6040.138007
AGO,1997,6106.237014
AGO,1998,6573.290242
AGO,1999,6590.286602
AGO,2000,6699.59754
AGO,2001,6777.057397
AGO,2002,6921.007528
AGO,2003,7147.137695
AGO,2004,7452.44031
AGO,2005,7551.296363
AGO,2006,7748.627692
AGO,2007,7893.6798
AGO,2008,8145.433473
AGO,2009,8377.02775
AGO,2010,8652.841433
AGO,2011,8951.030027
AGO,2012,9282.262682
AGO,2013,9591.630307
AGO,2014,9753.433416
AGO,2015,10155.90158
AGO,2016,10530.76652
AGO,2017,10933.14961
ATG,1990,59.8725128
ATG,1991,60.49203483
ATG,1992,62.01366553
ATG,1993,63.71619437
ATG,1994,65.97706186
ATG,1995,67.71902497
ATG,1996,69.64403342
ATG,1997,71.93598518
ATG,1998,73.82219342
ATG,1999,76.64369437
ATG,2000,79.816201
ATG,2001,80.77395923
ATG,2002,82.51161982
ATG,2003,83.19062521
ATG,2004,84.19876019
ATG,2005,84.65840027
ATG,2006,86.51954772
ATG,2007,87.98694146
ATG,2008,89.5292112
ATG,2009,91.34241398
ATG,2010,93.67477132
ATG,2011,96.12100071
ATG,2012,99.1953163
ATG,2013,101.2355982
ATG,2014,104.368807
ATG,2015,106.5147175
ATG,2016,109.2744643
ATG,2017,112.0362921
ARG,1990,49486.04542
ARG,1991,50081.22921
ARG,1992,51714.56842
ARG,1993,52011.05841
ARG,1994,52335.08219
ARG,1995,53144.99799
ARG,1996,54735.61863
ARG,1997,55702.33572
ARG,1998,56665.55182
ARG,1999,58044.36173
ARG,2000,57188.4186
ARG,2001,58029.68339
ARG,2002,59413.8108
ARG,2003,60690.46531
ARG,2004,60077.65209
ARG,2005,60266.18219
ARG,2006,61198.18708
ARG,2007,63298.57967
ARG,2008,62475.71541
ARG,2009,63501.73732
ARG,2010,63746.59077
ARG,2011,64546.6451
ARG,2012,65437.98154
ARG,2013,66072.61184
ARG,2014,66093.9427
ARG,2015,67133.98655
ARG,2016,68705.22866
ARG,2017,69461.02513
ARM,1990,3614.795415
ARM,1991,3762.95752
ARM,1992,3905.09764
ARM,1993,3921.816222
ARM,1994,3856.27012
ARM,1995,3817.259058
ARM,1996,3881.866556
ARM,1997,3884.793575
ARM,1998,3914.348629
ARM,1999,3966.267874
ARM,2000,4032.2357
ARM,2001,4140.143591
ARM,2002,4292.02315
ARM,2003,4407.253798
ARM,2004,4467.249948
ARM,2005,4599.562871
ARM,2006,4724.880294
ARM,2007,4800.442714
ARM,2008,4951.586191
ARM,2009,5005.390295
ARM,2010,5065.334085
ARM,2011,5094.762246
ARM,2012,5147.676961
ARM,2013,5142.066495
ARM,2014,5190.355319
ARM,2015,5302.431104
ARM,2016,5316.93256
ARM,2017,5330.707172
,1990,34839.59466
,1991,35412.69566
,1992,36496.07687
,1993,37003.92077
,1994,38106.51901
,1995,38681.85253
,1996,39439.20867
,1997,39728.32114
,1998,40000.73775
,1999,40378.89287
,2000,40904.28684
,2001,41422.79514
,2002,42450.87763
,2003,42821.83256
,2004,43279.72373
,2005,43493.55163
,2006,44148.02796
,2007,45704.19935
,2008,46596.71673
,2009,47125.00117
,2010,47530.6196
,2011,48212.61078
,2012,48311.0688
,2013,48973.77701
,2014,50548.18923
,2015,51974.07767
,2016,53168.73305
,2017,55267.12903
AUS,1990,28591.68167
AUS,1991,29124.23998
AUS,1992,30043.01317
AUS,1993,30380.92908
AUS,1994,31474.70602
AUS,1995,31669.10957
AUS,1996,32367.62782
AUS,1997,32673.79413
AUS,1998,32975.09681
AUS,1999,33149.97711
AUS,2000,33720.88653
AUS,2001,34137.86598
AUS,2002,34992.08186
AUS,2003,35271.18147
AUS,2004,35709.62072
AUS,2005,35953.89066
AUS,2006,36491.99691
AUS,2007,37824.83916
AUS,2008,38569.7861
AUS,2009,39036.77301
AUS,2010,39400.58593
AUS,2011,39928.09552
AUS,2012,39892.18124
AUS,2013,40513.33976
AUS,2014,41895.20913
AUS,2015,43233.58744
AUS,2016,44285.36807
AUS,2017,46177.28018
AUT,1990,18117.34016
AUT,1991,18304.66609
AUT,1992,18275.80265
AUT,1993,18330.46005
AUT,1994,18071.81074
AUT,1995,18101.68287
AUT,1996,18070.59904
AUT,1997,17633.27428
AUT,1998,17535.32563
AUT,1999,17433.84349
AUT,2000,17367.08647
AUT,2001,17096.44769
AUT,2002,17171.66887
AUT,2003,17292.58824
AUT,2004,17161.0639
AUT,2005,17343.11027
AUT,2006,17180.4591
AUT,2007,17542.59585
AUT,2008,17757.78464
AUT,2009,18457.62515
AUT,2010,18735.03567
AUT,2011,19113.23459
AUT,2012,19356.76633
AUT,2013,19544.13467
AUT,2014,19803.88371
AUT,2015,19956.57359
AUT,2016,19971.79153
AUT,2017,20210.80153
AZE,1990,5603.116867
AZE,1991,5917.068147
AZE,1992,6344.154815
AZE,1993,6535.569327
AZE,1994,6767.604101
AZE,1995,6619.860245
AZE,1996,6610.697075
AZE,1997,6548.33297
AZE,1998,6523.357207
AZE,1999,6502.173296
AZE,2000,6451.18919
AZE,2001,6513.906019
AZE,2002,6697.55943
AZE,2003,6952.26887
AZE,2004,7101.400047
AZE,2005,7313.751291
AZE,2006,7479.037345
AZE,2007,7557.260108
AZE,2008,7821.616464
AZE,2009,8054.492351
AZE,2010,8304.310408
AZE,2011,8557.705666
AZE,2012,8783.772717
AZE,2013,9009.557761
AZE,2014,9241.486862
AZE,2015,9505.459748
AZE,2016,9896.08994
AZE,2017,10252.84406
BHS,1990,218.1733768
BHS,1991,221.130139
BHS,1992,224.8641207
BHS,1993,232.9493991
BHS,1994,242.8383521
BHS,1995,249.3228664
BHS,1996,263.9969621
BHS,1997,262.5125979
BHS,1998,268.0322878
BHS,1999,285.1397629
BHS,2000,292.5238813
BHS,2001,301.0599807
BHS,2002,302.5744087
BHS,2003,308.7099527
BHS,2004,318.5906611
BHS,2005,326.1223411
BHS,2006,348.7372186
BHS,2007,355.3052073
BHS,2008,369.1431173
BHS,2009,385.7183352
BHS,2010,398.8071769
BHS,2011,414.7766472
BHS,2012,425.8974821
BHS,2013,440.2367181
BHS,2014,454.6185564
BHS,2015,468.6264979
BHS,2016,481.704511
BHS,2017,494.4572076
BHR,1990,207.7610744
BHR,1991,217.396231
BHR,1992,227.4586785
BHR,1993,234.6573568
BHR,1994,241.9475465
BHR,1995,251.0244482
BHR,1996,259.2291949
BHR,1997,268.5250037
BHR,1998,274.6205941
BHR,1999,274.3613577
BHR,2000,272.2206561
BHR,2001,276.5009182
BHR,2002,283.9620178
BHR,2003,299.8069672
BHR,2004,311.9907254
BHR,2005,314.8553883
BHR,2006,311.9702501
BHR,2007,316.5467401
BHR,2008,322.6671461
BHR,2009,328.0524553
BHR,2010,341.7381449
BHR,2011,355.3520072
BHR,2012,371.2092572
BHR,2013,387.0403828
BHR,2014,408.1887426
BHR,2015,438.2848679
BHR,2016,469.7391171
BHR,2017,502.8020861
BGD,1990,52171.06684
BGD,1991,49660.95685
BGD,1992,50116.56104
BGD,1993,49994.69885
BGD,1994,50033.97293
BGD,1995,51192.45807
BGD,1996,51075.95039
BGD,1997,51151.48003
BGD,1998,51361.6156
BGD,1999,51912.52984
BGD,2000,53599.2457
BGD,2001,54011.8049
BGD,2002,55270.36126
BGD,2003,57200.09967
BGD,2004,58944.91539
BGD,2005,61071.40898
BGD,2006,63523.43183
BGD,2007,66559.67496
BGD,2008,68843.89921
BGD,2009,70110.11808
BGD,2010,72574.1403
BGD,2011,73488.70023
BGD,2012,74748.49093
BGD,2013,77730.40719
BGD,2014,82801.2068
BGD,2015,85462.1376
BGD,2016,88248.14172
BGD,2017,92823.0558
BRB,1990,405.4353744
BRB,1991,413.3844258
BRB,1992,417.2497932
BRB,1993,420.4483211
BRB,1994,429.2731276
BRB,1995,425.149012
BRB,1996,424.7891619
BRB,1997,442.4881777
BRB,1998,453.9389256
BRB,1999,465.6532386
BRB,2000,469.6790927
BRB,2001,469.3420258
BRB,2002,480.5231089
BRB,2003,482.6742844
BRB,2004,497.0068613
BRB,2005,507.3338783
BRB,2006,505.5094389
BRB,2007,505.9331884
BRB,2008,514.6218187
BRB,2009,520.6450008
BRB,2010,534.6711652
BRB,2011,544.9639023
BRB,2012,548.9448367
BRB,2013,562.4217082
BRB,2014,582.0207738
BRB,2015,598.6373818
BRB,2016,613.0963405
BRB,2017,629.1914304
BLR,1990,17688.804
BLR,1991,18309.605
BLR,1992,18976.82769
BLR,1993,20212.35407
BLR,1994,20140.78077
BLR,1995,20496.5027
BLR,1996,20196.14513
BLR,1997,20247.77014
BLR,1998,20519.70478
BLR,1999,20765.62224
BLR,2000,19729.11778
BLR,2001,20190.12474
BLR,2002,20627.82646
BLR,2003,19907.42876
BLR,2004,19723.81134
BLR,2005,20134.87107
BLR,2006,19461.48335
BLR,2007,18681.17803
BLR,2008,18819.84563
BLR,2009,19024.35074
BLR,2010,19657.39885
BLR,2011,19550.32512
BLR,2012,17801.73809
BLR,2013,17561.67484
BLR,2014,17287.5098
BLR,2015,16884.47349
BLR,2016,16961.12938
BLR,2017,17253.88365
BEL,1990,27259.37325
BEL,1991,27269.42806
BEL,1992,27631.34503
BEL,1993,27743.15062
BEL,1994,27843.82694
BEL,1995,27860.96127
BEL,1996,27298.08764
BEL,1997,27269.52105
BEL,1998,27085.50518
BEL,1999,26848.10225
BEL,2000,26751.18909
BEL,2001,26563.23352
BEL,2002,26693.62007
BEL,2003,26360.15354
BEL,2004,26217.80339
BEL,2005,26537.0906
BEL,2006,26282.5585
BEL,2007,27036.05711
BEL,2008,27757.57332
BEL,2009,28204.96618
BEL,2010,28649.10255
BEL,2011,28956.17551
BEL,2012,29335.89206
BEL,2013,29388.67729
BEL,2014,28800.92415
BEL,2015,29155.86778
BEL,2016,28685.89656
BEL,2017,28702.30446
BLZ,1990,85.34127956
BLZ,1991,86.32421541
BLZ,1992,88.58240075
BLZ,1993,91.78548564
BLZ,1994,96.69584078
BLZ,1995,101.7973255
BLZ,1996,111.1524974
BLZ,1997,120.396928
BLZ,1998,129.6958487
BLZ,1999,135.8794244
BLZ,2000,136.2867703
BLZ,2001,138.8655017
BLZ,2002,147.129014
BLZ,2003,153.379559
BLZ,2004,156.3644679
BLZ,2005,160.1358708
BLZ,2006,165.7893281
BLZ,2007,169.4147865
BLZ,2008,174.381584
BLZ,2009,181.3369869
BLZ,2010,187.6996735
BLZ,2011,195.5360759
BLZ,2012,204.1544063
BLZ,2013,212.7053503
BLZ,2014,221.7706365
BLZ,2015,233.8999404
BLZ,2016,246.3137215
BLZ,2017,256.6737482
BEN,1990,2181.452442
BEN,1991,2239.125169
BEN,1992,2299.946918
BEN,1993,2359.759573
BEN,1994,2444.452396
BEN,1995,2530.321574
BEN,1996,2615.447643
BEN,1997,2682.404905
BEN,1998,2756.876477
BEN,1999,2825.17965
BEN,2000,2907.422744
BEN,2001,2985.660246
BEN,2002,3071.559396
BEN,2003,3148.861397
BEN,2004,3231.089979
BEN,2005,3301.295781
BEN,2006,3397.907449
BEN,2007,3499.984443
BEN,2008,3606.444265
BEN,2009,3739.529277
BEN,2010,3877.402603
BEN,2011,4048.123267
BEN,2012,4217.309537
BEN,2013,4372.650204
BEN,2014,4509.340493
BEN,2015,4634.761995
BEN,2016,4769.779946
BEN,2017,4921.263227
BMU,1990,101.7504948
BMU,1991,100.2862459
BMU,1992,100.6520881
BMU,1993,101.9428003
BMU,1994,100.4889781
BMU,1995,98.79951863
BMU,1996,102.6303524
BMU,1997,104.4947456
BMU,1998,107.4709318
BMU,1999,109.3684954
BMU,2000,111.9354715
BMU,2001,112.5069918
BMU,2002,115.7602835
BMU,2003,117.6806149
BMU,2004,117.7423767
BMU,2005,117.3758583
BMU,2006,119.4272921
BMU,2007,120.4032868
BMU,2008,123.2831586
BMU,2009,126.1073171
BMU,2010,128.4687174
BMU,2011,129.8815073
BMU,2012,133.2777193
BMU,2013,135.9518249
BMU,2014,139.0193802
BMU,2015,141.422829
BMU,2016,145.2526195
BMU,2017,148.7680078
BTN,1990,243.7851652
BTN,1991,244.6266319
BTN,1992,245.4760331
BTN,1993,248.2444752
BTN,1994,251.6127042
BTN,1995,255.5031957
BTN,1996,257.2882105
BTN,1997,263.5644709
BTN,1998,267.9455378
BTN,1999,270.2247999
BTN,2000,276.0324032
BTN,2001,280.8066564
BTN,2002,285.786938
BTN,2003,293.4482211
BTN,2004,300.292366
BTN,2005,308.4708302
BTN,2006,316.2165255
BTN,2007,325.8544281
BTN,2008,335.6718295
BTN,2009,347.3605408
BTN,2010,358.2094962
BTN,2011,369.4506778
BTN,2012,380.7322867
BTN,2013,392.7798077
BTN,2014,405.040705
BTN,2015,417.8783814
BTN,2016,431.0782877
BTN,2017,443.9010037
BOL,1990,5180.862778
BOL,1991,5349.585759
BOL,1992,5490.47364
BOL,1993,5680.470615
BOL,1994,5833.065962
BOL,1995,6031.073843
BOL,1996,6158.560417
BOL,1997,6412.396761
BOL,1998,6616.610443
BOL,1999,6847.155792
BOL,2000,7072.192961
BOL,2001,7270.266326
BOL,2002,7526.186188
BOL,2003,7754.872579
BOL,2004,7966.835851
BOL,2005,8210.665132
BOL,2006,8420.152
BOL,2007,8694.694461
BOL,2008,8926.787491
BOL,2009,9155.269022
BOL,2010,9379.541393
BOL,2011,9609.577034
BOL,2012,9827.958325
BOL,2013,10063.35914
BOL,2014,10310.16343
BOL,2015,10571.03677
BOL,2016,10856.97249
BOL,2017,11141.59389
BIH,1990,5154.984206
BIH,1991,5668.525811
BIH,1992,5916.710112
BIH,1993,6016.622159
BIH,1994,6064.134016
BIH,1995,6039.739421
BIH,1996,5983.107996
BIH,1997,5984.641648
BIH,1998,5919.052484
BIH,1999,6189.281451
BIH,2000,6410.006209
BIH,2001,6650.177167
BIH,2002,6876.569938
BIH,2003,6940.235232
BIH,2004,7074.183207
BIH,2005,7530.208923
BIH,2006,7614.320421
BIH,2007,7974.888004
BIH,2008,7827.658419
BIH,2009,7921.080169
BIH,2010,7965.245163
BIH,2011,8039.214457
BIH,2012,8054.427591
BIH,2013,8224.242829
BIH,2014,8350.314748
BIH,2015,8489.551953
BIH,2016,8504.020679
BIH,2017,8523.60846
BWA,1990,658.0345098
BWA,1991,682.4495709
BWA,1992,706.6754011
BWA,1993,729.7234395
BWA,1994,749.767514
BWA,1995,761.8689027
BWA,1996,755.3588076
BWA,1997,754.7936683
BWA,1998,764.3365389
BWA,1999,783.1162227
BWA,2000,813.4248966
BWA,2001,854.9921785
BWA,2002,908.6567113
BWA,2003,962.389151
BWA,2004,1004.148281
BWA,2005,1027.176112
BWA,2006,1045.501363
BWA,2007,1048.436805
BWA,2008,1100.853594
BWA,2009,1133.703204
BWA,2010,1148.920892
BWA,2011,1177.397263
BWA,2012,1200.465064
BWA,2013,1240.363032
BWA,2014,1281.522529
BWA,2015,1313.828866
BWA,2016,1334.668452
BWA,2017,1363.849857
BRA,1990,100396.2677
BRA,1991,102685.4315
BRA,1992,107066.0217
BRA,1993,112458.8061
BRA,1994,116150.6547
BRA,1995,119570.6802
BRA,1996,123591.6025
BRA,1997,127764.9764
BRA,1998,132860.7862
BRA,1999,138351.8317
BRA,2000,142626.2323
BRA,2001,147094.4142
BRA,2002,151642.0407
BRA,2003,157097.3646
BRA,2004,161424.5619
BRA,2005,163822.1078
BRA,2006,168166.514
BRA,2007,172836.3972
BRA,2008,177210.5745
BRA,2009,182094.2914
BRA,2010,187316.7581
BRA,2011,192045.5555
BRA,2012,195898.4055
BRA,2013,200257.4872
BRA,2014,204130.3358
BRA,2015,209932.1478
BRA,2016,218589.5803
BRA,2017,227002.3393
BRN,1990,172.440567
BRN,1991,173.4724572
BRN,1992,174.4174597
BRN,1993,174.4966128
BRN,1994,175.9838681
BRN,1995,178.116942
BRN,1996,181.3976489
BRN,1997,185.893765
BRN,1998,191.0730111
BRN,1999,197.7117871
BRN,2000,207.6429477
BRN,2001,214.5923153
BRN,2002,223.6419031
BRN,2003,233.9992048
BRN,2004,245.5656198
BRN,2005,257.1512354
BRN,2006,269.3920893
BRN,2007,282.9380323
BRN,2008,297.1140867
BRN,2009,312.1940443
BRN,2010,328.8653642
BRN,2011,350.2941547
BRN,2012,366.7393715
BRN,2013,381.840135
BRN,2014,397.1775624
BRN,2015,415.824578
BRN,2016,430.4747752
BRN,2017,441.4137836
BGR,1990,14844.67524
BGR,1991,14502.85383
BGR,1992,14753.58414
BGR,1993,14613.66519
BGR,1994,14969.62405
BGR,1995,15098.24515
BGR,1996,15214.76655
BGR,1997,15764.3162
BGR,1998,15665.49944
BGR,1999,15408.67185
BGR,2000,15764.02313
BGR,2001,15793.01238
BGR,2002,15976.39872
BGR,2003,16194.76627
BGR,2004,16624.93189
BGR,2005,17319.37816
BGR,2006,17742.16219
BGR,2007,17757.73689
BGR,2008,17770.88662
BGR,2009,17806.75083
BGR,2010,18086.79657
BGR,2011,18052.58301
BGR,2012,17919.6977
BGR,2013,17843.61026
BGR,2014,18343.0773
BGR,2015,17959.38254
BGR,2016,17953.27232
BGR,2017,17878.98434
BFA,1990,6764.618198
BFA,1991,6676.142327
BFA,1992,6636.091879
BFA,1993,6604.245382
BFA,1994,6586.211673
BFA,1995,6592.796642
BFA,1996,6577.815733
BFA,1997,6632.510416
BFA,1998,6723.206396
BFA,1999,6690.128999
BFA,2000,6700.026394
BFA,2001,6681.49214
BFA,2002,6697.562524
BFA,2003,6779.65009
BFA,2004,6875.543376
BFA,2005,6950.383612
BFA,2006,7123.760979
BFA,2007,7310.622786
BFA,2008,7514.426824
BFA,2009,7732.597461
BFA,2010,8125.920117
BFA,2011,8325.43986
BFA,2012,8655.383215
BFA,2013,8955.354193
BFA,2014,9266.682831
BFA,2015,9567.00512
BFA,2016,9872.106141
BFA,2017,10141.05558
BDI,1990,3194.425597
BDI,1991,3216.646361
BDI,1992,3198.148944
BDI,1993,3247.717649
BDI,1994,3316.694843
BDI,1995,3347.946627
BDI,1996,3357.989202
BDI,1997,3334.79228
BDI,1998,3303.080038
BDI,1999,3218.56411
BDI,2000,3145.679253
BDI,2001,3046.456594
BDI,2002,3001.350758
BDI,2003,2989.319783
BDI,2004,3010.51556
BDI,2005,3044.368917
BDI,2006,3049.570488
BDI,2007,3059.89779
BDI,2008,3102.285749
BDI,2009,3159.891789
BDI,2010,3243.271303
BDI,2011,3337.265793
BDI,2012,3443.587089
BDI,2013,3545.03335
BDI,2014,3641.138209
BDI,2015,3736.397429
BDI,2016,3824.893123
BDI,2017,3956.37843
KHM,1990,6098.391986
KHM,1991,6174.830997
KHM,1992,6273.5727
KHM,1993,6411.510381
KHM,1994,6541.458439
KHM,1995,6669.717088
KHM,1996,6777.84261
KHM,1997,6883.96978
KHM,1998,7011.827799
KHM,1999,7131.002929
KHM,2000,7259.998819
KHM,2001,7394.589077
KHM,2002,7545.210246
KHM,2003,7709.960611
KHM,2004,7894.752139
KHM,2005,8081.498583
KHM,2006,8293.55866
KHM,2007,8537.348844
KHM,2008,8785.866361
KHM,2009,9048.90825
KHM,2010,9341.950988
KHM,2011,9635.149044
KHM,2012,9940.182608
KHM,2013,10268.63958
KHM,2014,10618.25143
KHM,2015,10990.94579
KHM,2016,11380.14548
KHM,2017,11749.79426
CMR,1990,5280.162853
CMR,1991,5470.467135
CMR,1992,5700.099093
CMR,1993,5959.879809
CMR,1994,6209.927621
CMR,1995,6478.226388
CMR,1996,6769.672449
CMR,1997,7094.763446
CMR,1998,7406.082941
CMR,1999,7688.187528
CMR,2000,8000.697153
CMR,2001,8214.016356
CMR,2002,8444.990452
CMR,2003,8691.600682
CMR,2004,8958.943688
CMR,2005,9261.576014
CMR,2006,9595.588521
CMR,2007,9899.944698
CMR,2008,10225.28264
CMR,2009,10590.69913
CMR,2010,10945.32031
CMR,2011,11251.34539
CMR,2012,11549.33129
CMR,2013,11858.83804
CMR,2014,12179.09861
CMR,2015,12544.87708
CMR,2016,12960.15389
CMR,2017,13298.33908
CAN,1990,51997.31279
CAN,1991,53185.77736
CAN,1992,54366.40689
CAN,1993,55894.77783
CAN,1994,56666.09017
CAN,1995,57767.57141
CAN,1996,58632.69026
CAN,1997,59054.51706
CAN,1998,60072.93761
CAN,1999,60809.2709
CAN,2000,61265.21915
CAN,2001,62046.08601
CAN,2002,63187.94907
CAN,2003,64123.44178
CAN,2004,64812.65691
CAN,2005,66131.37419
CAN,2006,66398.03691
CAN,2007,68144.92474
CAN,2008,69642.64042
CAN,2009,70320.23309
CAN,2010,70643.73368
CAN,2011,70877.5773
CAN,2012,72853.92457
CAN,2013,73222.33583
CAN,2014,75919.32573
CAN,2015,78073.77916
CAN,2016,78773.77469
CAN,2017,80218.51499
CPV,1990,232.5264857
CPV,1991,235.1250494
CPV,1992,237.6320802
CPV,1993,242.352379
CPV,1994,249.3262072
CPV,1995,259.4780913
CPV,1996,276.207482
CPV,1997,291.5623173
CPV,1998,302.3966057
CPV,1999,309.7989174
CPV,2000,315.863809
CPV,2001,323.8667139
CPV,2002,332.4690319
CPV,2003,340.8623995
CPV,2004,349.4905165
CPV,2005,358.132534
CPV,2006,367.726757
CPV,2007,373.5021462
CPV,2008,384.9849994
CPV,2009,397.0397013
CPV,2010,410.5832927
CPV,2011,423.2650334
CPV,2012,438.2051979
CPV,2013,450.6353863
CPV,2014,463.3407744
CPV,2015,475.2102016
CPV,2016,494.8691517
CPV,2017,506.877823
,1990,31239.57371
,1991,31884.82197
,1992,32850.34241
,1993,33750.64372
,1994,34569.07822
,1995,35391.90964
,1996,36287.50356
,1997,36930.20596
,1998,38320.86819
,1999,39342.51888
,2000,39850.75246
,2001,40881.31143
,2002,41160.27675
,2003,42538.64047
,2004,43973.97857
,2005,45309.74646
,2006,45804.11795
,2007,47353.88728
,2008,49040.91435
,2009,50431.66751
,2010,51182.14608
,2011,51414.51754
,2012,52982.71516
,2013,54702.66596
,2014,56289.71756
,2015,58086.53244
,2016,59730.02736
,2017,60665.64538
CAF,1990,1600.628714
CAF,1991,1648.752448
CAF,1992,1671.889069
CAF,1993,1741.340558
CAF,1994,1779.957326
CAF,1995,1801.430017
CAF,1996,1857.675002
CAF,1997,1875.223484
CAF,1998,1922.05119
CAF,1999,1962.85105
CAF,2000,1967.872536
CAF,2001,1989.664992
CAF,2002,2025.376136
CAF,2003,2045.330345
CAF,2004,2065.659238
CAF,2005,2095.335478
CAF,2006,2136.169629
CAF,2007,2149.442353
CAF,2008,2161.781184
CAF,2009,2202.956362
CAF,2010,2269.077419
CAF,2011,2318.396623
CAF,2012,2339.804655
CAF,2013,2375.408798
CAF,2014,2390.346555
CAF,2015,2422.61773
CAF,2016,2450.546113
CAF,2017,2486.869883
,1990,57800.83799
,1991,58359.79693
,1992,59036.39429
,1993,60104.28528
,1994,60501.47892
,1995,59923.33439
,1996,59096.76373
,1997,57769.80534
,1998,56607.11427
,1999,55493.37642
,2000,55722.51484
,2001,56222.5434
,2002,57414.01658
,2003,58838.37865
,2004,59882.23605
,2005,61094.22103
,2006,61750.81839
,2007,62067.19524
,2008,62812.21603
,2009,63453.43534
,2010,64742.81026
,2011,66058.87502
,2012,67288.42353
,2013,67629.08199
,2014,68640.80607
,2015,69967.48925
,2016,71694.63384
,2017,73100.39098
,1990,231870.6517
,1991,234677.1148
,1992,239057.394
,1993,239504.9636
,1994,242398.4203
,1995,247704.2296
,1996,249407.3657
,1997,255053.2932
,1998,255543.9372
,1999,259288.924
,2000,259942.0595
,2001,263183.7376
,2002,267650.6418
,2003,272736.2793
,2004,274472.0607
,2005,279212.307
