LOCATION,TIME,"Life expectancy at birth, total (years)"
SEN,1995,57.404
SEN,1996,57.342
SEN,1997,57.323
SEN,1998,57.376
SEN,1999,57.523
SEN,2000,57.787
SEN,2001,58.177
SEN,2002,58.675
SEN,2003,59.259
SEN,2004,59.912
SEN,2005,60.62
SEN,2006,61.365
SEN,2007,62.126
SEN,2008,62.88
SEN,2009,63.607
SEN,2010,64.284
SEN,2011,64.898
SEN,2012,65.448
SEN,2013,65.939
SEN,2014,66.37
SEN,2015,66.747
SEN,2016,67.078
SEN,2017,67.38
SEN,2018,67.665
SEN,2019,0
SEN,2020,0
SRB,1960,0
SRB,1961,0
SRB,1962,0
SRB,1963,0
SRB,1964,0
SRB,1965,0
SRB,1966,0
SRB,1967,0
SRB,1968,0
SRB,1969,0
SRB,1970,0
SRB,1971,0
SRB,1972,0
SRB,1973,0
SRB,1974,0
SRB,1975,0
SRB,1976,0
SRB,1977,0
SRB,1978,0
SRB,1979,0
SRB,1980,0
SRB,1981,0
SRB,1982,0
SRB,1983,0
SRB,1984,0
SRB,1985,0
SRB,1986,0
SRB,1987,0
SRB,1988,0
SRB,1989,0
SRB,1990,0
SRB,1991,71.48780488
SRB,1992,0
SRB,1993,0
SRB,1994,0
SRB,1995,0
SRB,1996,0
SRB,1997,72.03902439
SRB,1998,0
SRB,1999,0
SRB,2000,71.58292683
SRB,2001,72.23414634
SRB,2002,72.28536585
SRB,2003,72.43658537
SRB,2004,72.68292683
SRB,2005,72.83414634
SRB,2006,73.38536585
SRB,2007,73.63170732
SRB,2008,73.88536585
SRB,2009,73.98536585
SRB,2010,74.33658537
SRB,2011,74.53658537
SRB,2012,74.83658537
SRB,2013,75.18536585
SRB,2014,75.33658537
SRB,2015,75.28780488
SRB,2016,75.68780488
SRB,2017,75.53902439
SRB,2018,75.8902439
SRB,2019,0
SRB,2020,0
SYC,1960,0
SYC,1961,0
SYC,1962,0
SYC,1963,0
SYC,1964,0
SYC,1965,0
SYC,1966,0
SYC,1967,0
SYC,1968,0
SYC,1969,0
SYC,1970,0
SYC,1971,0
SYC,1972,0
SYC,1973,0
SYC,1974,0
SYC,1975,0
SYC,1976,0
SYC,1977,0
SYC,1978,0
SYC,1979,0
SYC,1980,69.59756098
SYC,1981,70.18780488
SYC,1982,69.32439024
SYC,1983,70.38292683
SYC,1984,69.55365854
SYC,1985,69.69756098
SYC,1986,68.65609756
SYC,1987,68.23658537
SYC,1988,68.70243902
SYC,1989,67.97073171
SYC,1990,68.10731707
SYC,1991,70.71219512
SYC,1992,71.21463415
SYC,1993,69.46829268
SYC,1994,70.72926829
SYC,1995,72.48292683
SYC,1996,71.56097561
SYC,1997,71.21219512
SYC,1998,71.74634146
SYC,1999,72.66829268
SYC,2000,72.77804878
SYC,2001,73.25365854
SYC,2002,71.08780488
SYC,2003,71.02926829
SYC,2004,72.66097561
SYC,2005,72.13170732
SYC,2006,72.21707317
SYC,2007,73.14390244
SYC,2008,73.16341463
SYC,2009,73.08292683
SYC,2010,73.19756098
SYC,2011,72.72439024
SYC,2012,74.27560976
SYC,2013,73.1195122
SYC,2014,73.22926829
SYC,2015,74.29512195
SYC,2016,74.3097561
SYC,2017,74.3
SYC,2018,72.84146341
SYC,2019,0
SYC,2020,0
SLE,1960,31.566
SLE,1961,31.925
SLE,1962,32.302
SLE,1963,32.705
SLE,1964,33.134
SLE,1965,33.59
SLE,1966,34.072
SLE,1967,34.572
SLE,1968,35.08
SLE,1969,35.59
SLE,1970,36.098
SLE,1971,36.599
SLE,1972,37.092
SLE,1973,37.572
SLE,1974,38.032
SLE,1975,38.468
SLE,1976,38.881
SLE,1977,39.268
SLE,1978,39.623
SLE,1979,39.936
SLE,1980,40.194
SLE,1981,40.386
SLE,1982,40.504
SLE,1983,40.545
SLE,1984,40.506
SLE,1985,40.377
SLE,1986,40.147
SLE,1987,39.827
SLE,1988,39.439
SLE,1989,39.009
SLE,1990,38.563
SLE,1991,38.122
SLE,1992,37.717
SLE,1993,37.384
SLE,1994,37.158
SLE,1995,37.083
SLE,1996,37.194
SLE,1997,37.496
SLE,1998,37.98
SLE,1999,38.634
SLE,2000,39.441
SLE,2001,40.369
SLE,2002,41.376
SLE,2003,42.419
SLE,2004,43.467
SLE,2005,44.502
SLE,2006,45.517
SLE,2007,46.52
SLE,2008,47.508
SLE,2009,48.468
SLE,2010,49.382
SLE,2011,50.234
SLE,2012,51.018
SLE,2013,51.731
SLE,2014,52.372
SLE,2015,52.941
SLE,2016,53.444
SLE,2017,53.895
SLE,2018,54.309
SLE,2019,0
SLE,2020,0
SGP,1960,65.65982927
SGP,1961,66.08719512
SGP,1962,66.4322439
SGP,1963,66.70080488
SGP,1964,66.91021951
SGP,1965,67.08580488
SGP,1966,67.25595122
SGP,1967,67.44573171
SGP,1968,67.67373171
SGP,1969,67.95107317
SGP,1970,68.27941463
SGP,1971,68.65046341
SGP,1972,69.04290244
SGP,1973,69.44031707
SGP,1974,69.83478049
SGP,1975,70.21970732
SGP,1976,70.59397561
SGP,1977,70.96090244
SGP,1978,71.32334146
SGP,1979,71.68273171
SGP,1980,72.1902439
SGP,1981,72.58780488
SGP,1982,72.68780488
SGP,1983,73.03658537
SGP,1984,73.2902439
SGP,1985,73.8902439
SGP,1986,74.24634146
SGP,1987,74.54878049
SGP,1988,74.69756098
SGP,1989,74.94634146
SGP,1990,75.29512195
SGP,1991,75.64634146
SGP,1992,75.94634146
SGP,1993,76.04634146
SGP,1994,76.19756098
SGP,1995,76.29512195
SGP,1996,76.59512195
SGP,1997,76.89756098
SGP,1998,77.3
SGP,1999,77.55121951
SGP,2000,77.95121951
SGP,2001,78.25121951
SGP,2002,78.55121951
SGP,2003,79.03902439
SGP,2004,79.4902439
SGP,2005,79.9902439
SGP,2006,80.14146341
SGP,2007,80.44146341
SGP,2008,80.7902439
SGP,2009,81.24146341
SGP,2010,81.54146341
SGP,2011,81.74390244
SGP,2012,81.99512195
SGP,2013,82.24634146
SGP,2014,82.49512195
SGP,2015,82.74390244
SGP,2016,82.84634146
SGP,2017,83.09512195
SGP,2018,83.14634146
SGP,2019,0
SGP,2020,0
SXM,1960,0
SXM,1961,0
SXM,1962,0
SXM,1963,0
SXM,1964,0
SXM,1965,0
SXM,1966,0
SXM,1967,0
SXM,1968,0
SXM,1969,0
SXM,1970,0
SXM,1971,0
SXM,1972,0
SXM,1973,0
SXM,1974,0
SXM,1975,0
SXM,1976,0
SXM,1977,0
SXM,1978,0
SXM,1979,0
SXM,1980,0
SXM,1981,0
SXM,1982,0
SXM,1983,0
SXM,1984,0
SXM,1985,0
SXM,1986,0
SXM,1987,0
SXM,1988,0
SXM,1989,0
SXM,1990,0
SXM,1991,0
SXM,1992,0
SXM,1993,0
SXM,1994,0
SXM,1995,0
SXM,1996,0
SXM,1997,0
SXM,1998,0
SXM,1999,0
SXM,2000,0
SXM,2001,0
SXM,2002,0
SXM,2003,0
SXM,2004,0
SXM,2005,0
SXM,2006,0
SXM,2007,74.54390244
SXM,2008,74.53658537
SXM,2009,75.58780488
SXM,2010,0
SXM,2011,0
SXM,2012,73.05365854
SXM,2013,0
SXM,2014,77.06829268
SXM,2015,77.2195122
SXM,2016,78.29268293
SXM,2017,0
SXM,2018,0
SXM,2019,0
SXM,2020,0
SVK,1960,69.92365854
SVK,1961,70.25085366
SVK,1962,70.47229268
SVK,1963,70.59492683
SVK,1964,70.63278049
SVK,1965,70.60336585
SVK,1966,70.5252439
SVK,1967,70.41853659
SVK,1968,70.30682927
SVK,1969,70.20570732
SVK,1970,70.1342439
SVK,1971,70.0994878
SVK,1972,70.09892683
SVK,1973,70.12507317
SVK,1974,70.17590244
SVK,1975,70.24487805
SVK,1976,70.32246341
SVK,1977,70.39860976
SVK,1978,70.4652439
SVK,1979,70.51990244
SVK,1980,70.40853659
SVK,1981,70.62926829
SVK,1982,70.68902439
SVK,1983,70.47902439
SVK,1984,70.75097561
SVK,1985,70.73463415
SVK,1986,71.02121951
SVK,1987,71.08878049
SVK,1988,71.20780488
SVK,1989,71.02634146
SVK,1990,70.93268293
SVK,1991,70.88292683
SVK,1992,71.79512195
SVK,1993,72.44878049
SVK,1994,72.3
SVK,1995,72.25365854
SVK,1996,72.65365854
SVK,1997,72.70487805
SVK,1998,72.55121951
SVK,1999,72.90243902
SVK,2000,73.05121951
SVK,2001,73.40243902
SVK,2002,73.60487805
SVK,2003,73.60487805
SVK,2004,73.95853659
SVK,2005,73.90487805
SVK,2006,74.20487805
SVK,2007,74.20731707
SVK,2008,74.70487805
SVK,2009,74.9097561
SVK,2010,75.11219512
SVK,2011,75.95853659
SVK,2012,76.1097561
SVK,2013,76.41219512
SVK,2014,76.81219512
SVK,2015,76.56341463
SVK,2016,77.16585366
SVK,2017,77.16585366
SVK,2018,77.26585366
SVK,2019,0
SVK,2020,0
SVN,1960,68.97804878
SVN,1961,68.97804878
SVN,1962,68.97804878
SVN,1963,68.62195122
SVN,1964,68.66341463
SVN,1965,68.36585366
SVN,1966,69.01219512
SVN,1967,69.36585366
SVN,1968,68.91707317
SVN,1969,68.36097561
SVN,1970,68.6097561
SVN,1971,68.83414634
SVN,1972,69.05853659
SVN,1973,69.40487805
SVN,1974,70.16097561
SVN,1975,70.35853659
SVN,1976,70.30731707
SVN,1977,70.55609756
SVN,1978,70.70243902
SVN,1979,70.85365854
SVN,1980,71.10487805
SVN,1981,71.20487805
SVN,1982,71.05365854
SVN,1983,70.54146341
SVN,1984,70.90243902
SVN,1985,71.35121951
SVN,1986,71.80243902
SVN,1987,72.00243902
SVN,1988,72.44634146
SVN,1989,72.70487805
SVN,1990,73.20487805
SVN,1991,73.35365854
SVN,1992,73.30487805
SVN,1993,73.25365854
SVN,1994,73.40487805
SVN,1995,73.95853659
SVN,1996,74.45853659
SVN,1997,74.70731707
SVN,1998,74.80731707
SVN,1999,75.0097561
SVN,2000,75.41219512
SVN,2001,75.75853659
SVN,2002,76.00731707
SVN,2003,76.85853659
SVN,2004,77.20731707
SVN,2005,77.61219512
SVN,2006,78.08658537
SVN,2007,78.56097561
SVN,2008,78.76585366
SVN,2009,78.97073171
SVN,2010,79.42195122
SVN,2011,79.97073171
SVN,2012,80.12439024
SVN,2013,80.32195122
SVN,2014,81.07804878
SVN,2015,80.77560976
SVN,2016,81.17560976
SVN,2017,81.02926829
SVN,2018,81.37804878
SVN,2019,0
SVN,2020,0
SLB,1960,48.123
SLB,1961,48.939
SLB,1962,49.749
SLB,1963,50.555
SLB,1964,51.357
SLB,1965,52.157
SLB,1966,52.962
SLB,1967,53.771
SLB,1968,54.584
SLB,1969,55.396
SLB,1970,56.203
SLB,1971,56.998
SLB,1972,57.774
SLB,1973,58.522
SLB,1974,59.233
SLB,1975,59.899
SLB,1976,60.515
SLB,1977,61.079
SLB,1978,61.591
SLB,1979,62.05
SLB,1980,62.453
SLB,1981,62.798
SLB,1982,63.091
SLB,1983,63.338
SLB,1984,63.547
SLB,1985,63.724
SLB,1986,63.872
SLB,1987,63.998
SLB,1988,64.114
SLB,1989,64.231
SLB,1990,64.365
SLB,1991,64.527
SLB,1992,64.725
SLB,1993,64.961
SLB,1994,65.237
SLB,1995,65.552
SLB,1996,65.903
SLB,1997,66.278
SLB,1998,66.665
SLB,1999,67.057
SLB,2000,67.442
SLB,2001,67.816
SLB,2002,68.175
SLB,2003,68.518
SLB,2004,68.845
SLB,2005,69.158
SLB,2006,69.462
SLB,2007,69.762
SLB,2008,70.063
SLB,2009,70.366
SLB,2010,70.674
SLB,2011,70.985
SLB,2012,71.296
SLB,2013,71.601
SLB,2014,71.896
SLB,2015,72.173
SLB,2016,72.424
SLB,2017,72.645
SLB,2018,72.835
SLB,2019,0
SLB,2020,0
SOM,1960,36.976
SOM,1961,37.374
SOM,1962,37.773
SOM,1963,38.175
SOM,1964,38.578
SOM,1965,38.982
SOM,1966,39.384
SOM,1967,39.783
SOM,1968,40.179
SOM,1969,40.57
SOM,1970,40.957
SOM,1971,41.342
SOM,1972,41.727
SOM,1973,42.111
SOM,1974,42.494
SOM,1975,42.876
SOM,1976,43.259
SOM,1977,43.639
SOM,1978,44.013
SOM,1979,44.375
SOM,1980,44.726
SOM,1981,45.068
SOM,1982,45.394
SOM,1983,45.696
SOM,1984,45.961
SOM,1985,46.146
SOM,1986,46.2
SOM,1987,46.115
SOM,1988,45.912
SOM,1989,45.634
SOM,1990,45.378
SOM,1991,45.26
SOM,1992,45.361
SOM,1993,45.721
SOM,1994,46.337
SOM,1995,47.151
SOM,1996,48.067
SOM,1997,48.967
SOM,1998,49.754
SOM,1999,50.392
SOM,2000,50.869
SOM,2001,51.213
SOM,2002,51.492
SOM,2003,51.762
SOM,2004,52.043
SOM,2005,52.346
SOM,2006,52.669
SOM,2007,52.998
SOM,2008,53.326
SOM,2009,53.654
SOM,2010,53.99
SOM,2011,54.342
SOM,2012,54.713
SOM,2013,55.104
SOM,2014,55.509
SOM,2015,55.92
SOM,2016,56.324
SOM,2017,56.709
SOM,2018,57.068
SOM,2019,0
SOM,2020,0
ZAF,1960,48.406
ZAF,1961,48.777
ZAF,1962,49.142
ZAF,1963,49.509
ZAF,1964,49.888
ZAF,1965,50.284
ZAF,1966,50.705
ZAF,1967,51.148
ZAF,1968,51.615
ZAF,1969,52.106
ZAF,1970,52.62
ZAF,1971,53.157
ZAF,1972,53.713
ZAF,1973,54.281
ZAF,1974,54.856
ZAF,1975,55.428
ZAF,1976,55.99
ZAF,1977,56.538
ZAF,1978,57.071
ZAF,1979,57.59
ZAF,1980,58.107
ZAF,1981,58.637
ZAF,1982,59.191
ZAF,1983,59.766
ZAF,1984,60.353
ZAF,1985,60.946
ZAF,1986,61.54
ZAF,1987,62.109
ZAF,1988,62.619
ZAF,1989,63.035
ZAF,1990,63.307
ZAF,1991,63.384
ZAF,1992,63.247
ZAF,1993,62.894
ZAF,1994,62.331
ZAF,1995,61.561
ZAF,1996,60.595
ZAF,1997,59.489
ZAF,1998,58.315
ZAF,1999,57.144
ZAF,2000,56.048
ZAF,2001,55.089
ZAF,2002,54.31
ZAF,2003,53.749
ZAF,2004,53.444
ZAF,2005,53.447
ZAF,2006,53.795
ZAF,2007,54.452
ZAF,2008,55.36
ZAF,2009,56.46
ZAF,2010,57.669
ZAF,2011,58.895
ZAF,2012,60.06
ZAF,2013,61.099
ZAF,2014,61.968
ZAF,2015,62.649
ZAF,2016,63.153
ZAF,2017,63.538
ZAF,2018,63.857
ZAF,2019,0
ZAF,2020,0
SSD,1960,31.697
SSD,1961,32.125
SSD,1962,32.55
SSD,1963,32.975
SSD,1964,33.402
SSD,1965,33.828
SSD,1966,34.248
SSD,1967,34.656
SSD,1968,35.051
SSD,1969,35.432
SSD,1970,35.807
SSD,1971,36.186
SSD,1972,36.575
SSD,1973,36.974
SSD,1974,37.378
SSD,1975,37.767
SSD,1976,38.118
SSD,1977,38.417
SSD,1978,38.662
SSD,1979,38.861
SSD,1980,39.033
SSD,1981,39.206
SSD,1982,39.41
SSD,1983,39.671
SSD,1984,40.005
SSD,1985,40.423
SSD,1986,40.931
SSD,1987,41.513
SSD,1988,42.149
SSD,1989,42.825
SSD,1990,43.524
SSD,1991,44.232
SSD,1992,44.932
SSD,1993,45.611
SSD,1994,46.257
SSD,1995,46.855
SSD,1996,47.395
SSD,1997,47.884
SSD,1998,48.333
SSD,1999,48.754
SSD,2000,49.166
SSD,2001,49.592
SSD,2002,50.05
SSD,2003,50.55
SSD,2004,51.095
SSD,2005,51.686
SSD,2006,52.315
SSD,2007,52.96
SSD,2008,53.6
SSD,2009,54.219
SSD,2010,54.8
SSD,2011,55.325
SSD,2012,55.791
SSD,2013,56.2
SSD,2014,56.552
SSD,2015,56.855
SSD,2016,57.12
SSD,2017,57.365
SSD,2018,57.604
SSD,2019,0
SSD,2020,0
ESP,1960,69.10926829
ESP,1961,69.4804878
ESP,1962,69.51902439
ESP,1963,69.68121951
ESP,1964,70.3997561
ESP,1965,70.80926829
ESP,1966,71.05512195
ESP,1967,71.25292683
ESP,1968,71.53780488
ESP,1969,71.05756098
ESP,1970,72.02731707
ESP,1971,71.6302439
ESP,1972,72.81804878
ESP,1973,72.61073171
ESP,1974,72.9697561
ESP,1975,73.31878049
ESP,1976,73.64268293
ESP,1977,74.13195122
ESP,1978,74.29560976
ESP,1979,74.81878049
ESP,1980,75.34926829
ESP,1981,75.52853659
ESP,1982,76.13414634
ESP,1983,75.90902439
ESP,1984,76.29536585
ESP,1985,76.2595122
ESP,1986,76.5104878
ESP,1987,76.72804878
ESP,1988,76.74707317
ESP,1989,76.81365854
ESP,1990,76.83756098
ESP,1991,76.97121951
ESP,1992,77.41
ESP,1993,77.54658537
ESP,1994,77.90146341
ESP,1995,77.98073171
ESP,1996,78.1204878
ESP,1997,78.60414634
ESP,1998,78.66585366
ESP,1999,78.71707317
ESP,2000,78.96585366
ESP,2001,79.36829268
ESP,2002,79.56829268
ESP,2003,79.6195122
ESP,2004,79.87073171
ESP,2005,80.17073171
ESP,2006,80.82195122
ESP,2007,80.87317073
ESP,2008,81.17560976
ESP,2009,81.47560976
ESP,2010,81.62682927
ESP,2011,82.47560976
ESP,2012,82.42682927
ESP,2013,83.07804878
ESP,2014,83.22926829
ESP,2015,82.83170732
ESP,2016,83.32926829
ESP,2017,83.28292683
ESP,2018,83.43170732
ESP,2019,0
ESP,2020,0
LKA,1960,59.369
LKA,1961,59.769
LKA,1962,60.177
LKA,1963,60.611
LKA,1964,61.078
LKA,1965,61.579
LKA,1966,62.104
LKA,1967,62.631
LKA,1968,63.144
LKA,1969,63.634
LKA,1970,64.097
LKA,1971,64.528
LKA,1972,64.934
LKA,1973,65.321
LKA,1974,65.694
LKA,1975,66.067
LKA,1976,66.459
LKA,1977,66.874
LKA,1978,67.308
LKA,1979,67.751
LKA,1980,68.171
LKA,1981,68.529
LKA,1982,68.801
LKA,1983,68.975
LKA,1984,69.057
LKA,1985,69.079
LKA,1986,69.086
LKA,1987,69.121
LKA,1988,69.209
LKA,1989,69.352
LKA,1990,69.509
LKA,1991,69.62
LKA,1992,69.639
LKA,1993,69.557
LKA,1994,69.403
LKA,1995,69.259
LKA,1996,69.237
LKA,1997,69.419
LKA,1998,69.845
LKA,1999,70.503
LKA,2000,71.333
LKA,2001,72.233
LKA,2002,73.085
LKA,2003,73.799
LKA,2004,74.337
LKA,2005,74.695
LKA,2006,74.904
LKA,2007,75.037
LKA,2008,75.157
LKA,2009,75.286
LKA,2010,75.439
LKA,2011,75.614
LKA,2012,75.796
LKA,2013,75.974
LKA,2014,76.147
LKA,2015,76.316
LKA,2016,76.482
LKA,2017,76.648
LKA,2018,76.812
LKA,2019,0
LKA,2020,0
KNA,1960,0
KNA,1961,0
KNA,1962,0
KNA,1963,0
KNA,1964,0
KNA,1965,0
KNA,1966,0
KNA,1967,0
KNA,1968,0
KNA,1969,0
KNA,1970,0
KNA,1971,0
KNA,1972,0
KNA,1973,0
KNA,1974,0
KNA,1975,0
KNA,1976,0
KNA,1977,0
KNA,1978,0
KNA,1979,0
KNA,1980,0
KNA,1981,0
KNA,1982,63.95121951
KNA,1983,0
KNA,1984,0
KNA,1985,0
KNA,1986,0
KNA,1987,65.95121951
KNA,1988,0
KNA,1989,0
KNA,1990,0
KNA,1991,0
KNA,1992,67.95121951
KNA,1993,0
KNA,1994,0
KNA,1995,0
KNA,1996,0
KNA,1997,70.03634146
KNA,1998,0
KNA,1999,0
KNA,2000,0
KNA,2001,0
KNA,2002,71.33658537
KNA,2003,0
KNA,2004,0
KNA,2005,0
KNA,2006,0
KNA,2007,0
KNA,2008,0
KNA,2009,0
KNA,2010,0
KNA,2011,0
KNA,2012,0
KNA,2013,0
KNA,2014,0
KNA,2015,0
KNA,2016,0
KNA,2017,0
KNA,2018,0
KNA,2019,0
KNA,2020,0
LCA,1960,56.739
LCA,1961,57.589
LCA,1962,58.428
LCA,1963,59.246
LCA,1964,60.035
LCA,1965,60.781
LCA,1966,61.471
LCA,1967,62.099
LCA,1968,62.67
LCA,1969,63.188
LCA,1970,63.667
LCA,1971,64.124
LCA,1972,64.578
LCA,1973,65.04
LCA,1974,65.515
LCA,1975,65.997
LCA,1976,66.478
LCA,1977,66.94
LCA,1978,67.374
LCA,1979,67.775
LCA,1980,68.144
LCA,1981,68.484
LCA,1982,68.803
LCA,1983,69.11
LCA,1984,69.407
LCA,1985,69.698
LCA,1986,69.985
LCA,1987,70.266
LCA,1988,70.54
LCA,1989,70.81
LCA,1990,71.074
LCA,1991,71.335
LCA,1992,71.592
LCA,1993,71.843
LCA,1994,72.087
LCA,1995,72.323
LCA,1996,72.547
LCA,1997,72.759
LCA,1998,72.958
LCA,1999,73.144
LCA,2000,73.319
LCA,2001,73.486
LCA,2002,73.648
LCA,2003,73.808
LCA,2004,73.966
LCA,2005,74.122
LCA,2006,74.276
LCA,2007,74.426
LCA,2008,74.571
LCA,2009,74.712
LCA,2010,74.852
LCA,2011,74.993
LCA,2012,75.138
LCA,2013,75.286
LCA,2014,75.44
LCA,2015,75.596
LCA,2016,75.752
LCA,2017,75.907
LCA,2018,76.057
LCA,2019,0
LCA,2020,0
MAF,1960,0
MAF,1961,0
MAF,1962,0
MAF,1963,0
MAF,1964,0
MAF,1965,0
MAF,1966,0
MAF,1967,0
MAF,1968,0
MAF,1969,0
MAF,1970,0
MAF,1971,0
MAF,1972,0
MAF,1973,0
MAF,1974,0
MAF,1975,0
MAF,1976,0
MAF,1977,0
MAF,1978,0
MAF,1979,0
MAF,1980,0
MAF,1981,0
MAF,1982,73.2195122
MAF,1983,72.76829268
MAF,1984,72.9195122
MAF,1985,72.66829268
MAF,1986,73.5195122
MAF,1987,73.67073171
MAF,1988,74.27073171
MAF,1989,74.32195122
MAF,1990,74.52195122
MAF,1991,75.92439024
MAF,1992,75.42439024
MAF,1993,75.57317073
MAF,1994,75.82195122
MAF,1995,75.97073171
MAF,1996,76.17073171
MAF,1997,76.37073171
MAF,1998,76.57073171
MAF,1999,76.77073171
MAF,2000,76.97073171
MAF,2001,77.17073171
MAF,2002,77.37073171
MAF,2003,77.57073171
MAF,2004,77.72195122
MAF,2005,77.87073171
MAF,2006,78.07073171
MAF,2007,78.22195122
MAF,2008,78.37073171
MAF,2009,78.57073171
MAF,2010,78.72195122
MAF,2011,78.87073171
MAF,2012,79.02195122
MAF,2013,79.17073171
MAF,2014,79.32195122
MAF,2015,79.47073171
MAF,2016,79.62195122
MAF,2017,79.72195122
MAF,2018,79.87073171
MAF,2019,0
MAF,2020,0
VCT,1960,59.26
VCT,1961,59.891
VCT,1962,60.474
VCT,1963,61.006
VCT,1964,61.488
VCT,1965,61.924
VCT,1966,62.318
VCT,1967,62.682
VCT,1968,63.026
VCT,1969,63.36
VCT,1970,63.691
VCT,1971,64.026
VCT,1972,64.365
VCT,1973,64.711
VCT,1974,65.069
VCT,1975,65.445
VCT,1976,65.844
VCT,1977,66.263
VCT,1978,66.698
VCT,1979,67.143
VCT,1980,67.59
VCT,1981,68.031
VCT,1982,68.456
VCT,1983,68.856
VCT,1984,69.223
VCT,1985,69.551
VCT,1986,69.835
VCT,1987,70.078
VCT,1988,70.283
VCT,1989,70.451
VCT,1990,70.58
VCT,1991,70.669
VCT,1992,70.723
VCT,1993,70.748
VCT,1994,70.752
VCT,1995,70.745
VCT,1996,70.736
VCT,1997,70.731
VCT,1998,70.738
VCT,1999,70.762
VCT,2000,70.809
VCT,2001,70.882
VCT,2002,70.977
VCT,2003,71.087
VCT,2004,71.208
VCT,2005,71.331
VCT,2006,71.449
VCT,2007,71.554
VCT,2008,71.643
VCT,2009,71.716
VCT,2010,71.776
VCT,2011,71.827
VCT,2012,71.879
VCT,2013,71.939
VCT,2014,72.01
VCT,2015,72.095
VCT,2016,72.193
VCT,2017,72.3
VCT,2018,72.415
VCT,2019,0
VCT,2020,0
SDN,1960,48.194
SDN,1961,48.618
SDN,1962,49.035
SDN,1963,49.446
SDN,1964,49.852
SDN,1965,50.257
SDN,1966,50.663
SDN,1967,51.069
SDN,1968,51.469
SDN,1969,51.86
SDN,1970,52.234
SDN,1971,52.583
SDN,1972,52.901
SDN,1973,53.184
SDN,1974,53.43
SDN,1975,53.638
SDN,1976,53.807
SDN,1977,53.946
SDN,1978,54.061
SDN,1979,54.161
SDN,1980,54.253
SDN,1981,54.342
SDN,1982,54.435
SDN,1983,54.534
SDN,1984,54.645
SDN,1985,54.768
SDN,1986,54.901
SDN,1987,55.039
SDN,1988,55.182
SDN,1989,55.334
SDN,1990,55.5
SDN,1991,55.687
SDN,1992,55.899
SDN,1993,56.14
SDN,1994,56.41
SDN,1995,56.709
SDN,1996,57.032
SDN,1997,57.374
SDN,1998,57.73
SDN,1999,58.096
SDN,2000,58.472
SDN,2001,58.859
SDN,2002,59.258
SDN,2003,59.67
SDN,2004,60.092
SDN,2005,60.525
SDN,2006,60.969
SDN,2007,61.422
SDN,2008,61.879
SDN,2009,62.33
SDN,2010,62.764
SDN,2011,63.171
SDN,2012,63.542
SDN,2013,63.875
SDN,2014,64.169
SDN,2015,64.429
SDN,2016,64.663
SDN,2017,64.881
SDN,2018,65.095
SDN,2019,0
SDN,2020,0
SUR,1960,59.682
SUR,1961,60.038
SUR,1962,60.377
SUR,1963,60.705
SUR,1964,61.026
SUR,1965,61.346
SUR,1966,61.666
SUR,1967,61.984
SUR,1968,62.299
SUR,1969,62.609
SUR,1970,62.911
SUR,1971,63.199
SUR,1972,63.47
SUR,1973,63.724
SUR,1974,63.964
SUR,1975,64.201
SUR,1976,64.445
SUR,1977,64.704
SUR,1978,64.981
SUR,1979,65.274
SUR,1980,65.575
SUR,1981,65.873
SUR,1982,66.154
SUR,1983,66.409
SUR,1984,66.631
SUR,1985,66.819
SUR,1986,66.978
SUR,1987,67.113
SUR,1988,67.233
SUR,1989,67.341
SUR,1990,67.436
SUR,1991,67.519
SUR,1992,67.59
SUR,1993,67.647
SUR,1994,67.695
SUR,1995,67.731
SUR,1996,67.753
SUR,1997,67.762
SUR,1998,67.768
SUR,1999,67.781
SUR,2000,67.822
SUR,2001,67.913
SUR,2002,68.064
SUR,2003,68.28
SUR,2004,68.555
SUR,2005,68.877
SUR,2006,69.227
SUR,2007,69.579
SUR,2008,69.91
SUR,2009,70.209
SUR,2010,70.465
SUR,2011,70.676
SUR,2012,70.851
SUR,2013,71.002
SUR,2014,71.133
SUR,2015,71.249
SUR,2016,71.358
SUR,2017,71.463
SUR,2018,71.57
SUR,2019,0
SUR,2020,0
SWE,1960,73.00560976
SWE,1961,73.47439024
SWE,1962,73.3504878
SWE,1963,73.55536585
SWE,1964,73.73317073
SWE,1965,73.86170732
SWE,1966,74.07853659
SWE,1967,74.12243902
SWE,1968,73.97292683
SWE,1969,74.08487805
SWE,1970,74.64926829
SWE,1971,74.62390244
SWE,1972,74.71804878
SWE,1973,74.86731707
SWE,1974,74.9804878
SWE,1975,74.98463415
SWE,1976,74.96926829
SWE,1977,75.3797561
SWE,1978,75.46902439
SWE,1979,75.52414634
SWE,1980,75.74097561
SWE,1981,76.02609756
SWE,1982,76.32731707
SWE,1983,76.55170732
SWE,1984,76.81585366
SWE,1985,76.66780488
SWE,1986,76.93121951
SWE,1987,77.09219512
SWE,1988,76.97926829
SWE,1989,77.72682927
SWE,1990,77.53682927
SWE,1991,77.66682927
SWE,1992,77.99878049
SWE,1993,78.0604878
SWE,1994,78.6502439
SWE,1995,78.7404878
SWE,1996,78.95902439
SWE,1997,79.19756098
SWE,1998,79.33902439
SWE,1999,79.44146341
SWE,2000,79.64390244
SWE,2001,79.79512195
SWE,2002,79.84634146
SWE,2003,80.09512195
SWE,2004,80.49756098
SWE,2005,80.54634146
SWE,2006,80.74878049
SWE,2007,80.9
SWE,2008,81.1
SWE,2009,81.35121951
