LOCATION,TIME,"Population, total","Immunization, DPT (% of children ages 12-23 months)"
LDC,1980,390612563,0
LDC,1981,400528924,12.83590135
LDC,1982,410740611,13.28379296
LDC,1983,421279107,14.76140886
LDC,1984,432185325,16.49956008
LDC,1985,443491288,19.27845767
LDC,1986,455193656,23.35824707
LDC,1987,467290514,29.92249107
LDC,1988,479814021,34.85610355
LDC,1989,492803028,46.08764926
LDC,1990,506275612,56.51786874
LDC,1991,520262423,50.25598815
LDC,1992,534731006,48.595381
LDC,1993,549559264,52.40806863
LDC,1994,564581083,55.78490395
LDC,1995,579681672,54.87469986
LDC,1996,594801259,56.72144613
LDC,1997,609983301,56.97828164
LDC,1998,625342098,55.32704314
LDC,1999,641046802,53.59434903
LDC,2000,657215864,57.44729456
LDC,2001,673903112,58.72753823
LDC,2002,691061397,60.46542524
LDC,2003,708587948,64.25175155
LDC,2004,726331177,69.22990564
LDC,2005,744190510,70.16204967
LDC,2006,762132501,71.93273998
LDC,2007,780219542,73.7425954
LDC,2008,798563392,74.13641101
LDC,2009,817322629,76.2509655
LDC,2010,836614860,75.82001248
LDC,2011,856472234,77.89951614
LDC,2012,876869863,77.37399807
LDC,2013,897797478,76.02804931
LDC,2014,919226401,77.46398405
LDC,2015,941131317,77.85207441
LDC,2016,963511276,77.5368105
LDC,2017,986365080,77.98372953
LDC,2018,1009662578,77.62554833
LDC,2019,1033388876,78.06509899
LDC,2020,0,0
LMY,1960,2252173227,0
LMY,1961,2281693582,0
LMY,1962,2324516396,0
LMY,1963,2379541287,0
LMY,1964,2435054181,0
LMY,1965,2492350942,0
LMY,1966,2553332788,0
LMY,1967,2614208568,0
LMY,1968,2676854299,0
LMY,1969,2741994383,0
LMY,1970,2808816759,0
LMY,1971,2877092413,0
LMY,1972,2944468939,0
LMY,1973,3011825196,0
LMY,1974,3078739653,0
LMY,1975,3144348695,0
LMY,1976,3209450526,0
LMY,1977,3274131319,0
LMY,1978,3339958060,0
LMY,1979,3407356598,0
LMY,1980,3475736541,0
LMY,1981,3546123488,0
LMY,1982,3619940401,0
LMY,1983,3694957816,32.52596142
LMY,1984,3770062283,37.99471217
LMY,1985,3846640296,43.02046831
LMY,1986,3925425844,46.4551089
LMY,1987,4006377627,51.36959291
LMY,1988,4088115461,61.72883591
LMY,1989,4169378576,67.28425862
LMY,1990,4251636958,75.42284789
LMY,1991,4331377615,70.95547176
LMY,1992,4409608113,68.91774612
LMY,1993,4486793819,68.79609043
LMY,1994,4563472313,70.90999752
LMY,1995,4639487256,71.20112632
LMY,1996,4715287096,69.53905533
LMY,1997,4790982263,69.54990669
LMY,1998,4865923598,69.94686481
LMY,1999,4939675723,69.73820244
LMY,2000,5012852771,70.60010116
LMY,2001,5085444342,71.20486141
LMY,2002,5157632243,70.72343695
LMY,2003,5229719493,72.38446511
LMY,2004,5301915963,74.58723141
LMY,2005,5374446871,75.45961187
LMY,2006,5447074438,76.72431614
LMY,2007,5519916433,76.87280201
LMY,2008,5593451949,79.67928224
LMY,2009,5667768723,81.95058113
LMY,2010,5742542545,82.32863992
LMY,2011,5818138003,83.67986816
LMY,2012,5894258056,83.58613327
LMY,2013,5971273930,83.06100664
LMY,2014,6048822070,83.4605411
LMY,2015,6126712584,83.65575768
LMY,2016,6205233900,84.83304733
LMY,2017,6284043441,84.80238179
LMY,2018,6361429561,84.6492327
LMY,2019,6437681136,84.73541912
LMY,2020,0,0
LIC,1960,143735578,0
LIC,1961,146949519,0
LIC,1962,150246788,0
LIC,1963,153662705,0
LIC,1964,157248410,0
LIC,1965,161039182,0
LIC,1966,165047561,0
LIC,1967,169257096,0
LIC,1968,173638890,0
LIC,1969,178150439,0
LIC,1970,182760628,0
LIC,1971,187459560,0
LIC,1972,192255470,0
LIC,1973,197157047,0
LIC,1974,202179871,0
LIC,1975,207334734,0
LIC,1976,212634810,0
LIC,1977,218076745,0
LIC,1978,223636735,0
LIC,1979,229281391,0
LIC,1980,234993767,0
LIC,1981,240770883,15.54566881
LIC,1982,246643720,16.05887589
LIC,1983,252671956,17.22096187
LIC,1984,258935415,19.53605984
LIC,1985,265497522,21.14258155
LIC,1986,272367574,27.00130862
LIC,1987,279547387,33.24747883
LIC,1988,287081457,38.15156364
LIC,1989,295019822,46.26464426
LIC,1990,303390406,52.70262074
LIC,1991,312235599,42.86999132
LIC,1992,321531045,42.22850634
LIC,1993,331155718,45.25237151
LIC,1994,340941571,46.81779103
LIC,1995,350774281,48.4138377
LIC,1996,360601917,47.86668155
LIC,1997,370477990,47.00461403
LIC,1998,380522587,45.15711643
LIC,1999,390910661,44.71540613
LIC,2000,401768207,48.75664004
LIC,2001,413123461,49.78702012
LIC,2002,424933735,52.04662612
LIC,2003,437166682,55.95579078
LIC,2004,449765047,60.18484312
LIC,2005,462679645,64.48505179
LIC,2006,475927007,66.09095224
LIC,2007,489505419,69.24418953
LIC,2008,503324676,69.13096205
LIC,2009,517267751,71.59163812
LIC,2010,531260028,71.58068807
LIC,2011,545266258,74.15278159
LIC,2012,559335524,72.84636632
LIC,2013,573583598,71.1080199
LIC,2014,588174709,71.9145857
LIC,2015,603234541,72.30597762
LIC,2016,618780841,72.3824642
LIC,2017,634796692,73.39761939
LIC,2018,651327587,72.9541627
LIC,2019,668454965,73.86981076
LIC,2020,0,0
LMC,1960,876215767,0
LMC,1961,895901294,0
LMC,1962,916256413,0
LMC,1963,937247174,0
LMC,1964,958816595,0
LMC,1965,980920377,0
LMC,1966,1003559712,0
LMC,1967,1026748653,0
LMC,1968,1050508855,0
LMC,1969,1074867693,0
LMC,1970,1099849866,0
LMC,1971,1125478859,0
LMC,1972,1151780781,0
LMC,1973,1178789002,0
LMC,1974,1206553673,0
LMC,1975,1235108340,0
LMC,1976,1264441849,0
LMC,1977,1294569650,0
LMC,1978,1325590614,0
LMC,1979,1357631983,0
LMC,1980,1390765927,12.50526846
LMC,1981,1425059199,12.43323939
LMC,1982,1460309661,16.92422931
LMC,1983,1496475726,19.09554969
LMC,1984,1533336558,21.59855798
LMC,1985,1570680342,27.50797634
LMC,1986,1608495285,30.73031116
LMC,1987,1646753428,38.33307218
LMC,1988,1685368183,46.21619092
LMC,1989,1724253101,55.96787363
LMC,1990,1765242835,69.66678797
LMC,1991,1804249923,61.29537677
LMC,1992,1843386680,60.71621496
LMC,1993,1882431404,61.91199942
LMC,1994,1921274347,67.20005963
LMC,1995,1960170782,69.4809842
LMC,1996,1999275190,66.49040384
LMC,1997,2038516003,64.89514418
LMC,1998,2077744727,65.40677723
LMC,1999,2116794418,64.29654627
LMC,2000,2155781287,64.5353713
LMC,2001,2194583752,65.06007321
LMC,2002,2233327611,64.67926291
LMC,2003,2272093950,67.299182
LMC,2004,2310951151,69.77018841
LMC,2005,2349947388,70.19927592
LMC,2006,2389129523,70.71960397
LMC,2007,2428529757,70.01922853
LMC,2008,2468136919,74.13165476
LMC,2009,2507929642,76.86723393
LMC,2010,2548154994,77.6239946
LMC,2011,2588455505,79.57684863
LMC,2012,2628465458,79.41483867
LMC,2013,2668772179,78.89054954
LMC,2014,2709173405,79.99410776
LMC,2015,2749824313,80.43131332
LMC,2016,2790617792,83.14386321
LMC,2017,2831466703,83.02648869
LMC,2018,2872397765,83.05907823
LMC,2019,2913363391,83.85241486
LMC,2020,0,0
MEA,1960,105203269,0
MEA,1961,108061812,0
MEA,1962,111045434,0
MEA,1963,114101592,0
MEA,1964,117271166,0
MEA,1965,120541214,0
MEA,1966,123908159,0
MEA,1967,127444958,0
MEA,1968,131026912,0
MEA,1969,134704201,0
MEA,1970,138473064,0
MEA,1971,142307879,0
MEA,1972,146213388,0
MEA,1973,150292291,0
MEA,1974,154509812,0
MEA,1975,158917328,0
MEA,1976,163532323,0
MEA,1977,168361100,0
MEA,1978,173447058,0
MEA,1979,178866341,0
MEA,1980,184628605,36.27594008
MEA,1981,190731422,37.26555456
MEA,1982,197157159,41.10300854
MEA,1983,203834190,41.53226609
MEA,1984,210648811,50.22791118
MEA,1985,217572788,62.89085587
MEA,1986,224549844,69.27797522
MEA,1987,231570113,71.03457262
MEA,1988,238565130,82.142522
MEA,1989,245453259,85.23045867
MEA,1990,254215138,87.84640982
MEA,1991,261046309,81.6202796
MEA,1992,265656619,84.52866729
MEA,1993,272107828,85.37804288
MEA,1994,278384965,83.2812884
MEA,1995,286096964,86.28978986
MEA,1996,292041181,87.20877613
MEA,1997,297891731,86.32776202
MEA,1998,303641740,88.93297741
MEA,1999,309436741,90.06124736
MEA,2000,315326801,91.15354721
MEA,2001,321297208,91.14191629
MEA,2002,327362252,89.63852877
MEA,2003,333608779,89.08147784
MEA,2004,340143481,90.07728335
MEA,2005,347029874,89.51169589
MEA,2006,354302463,89.84315615
MEA,2007,361929136,89.72403917
MEA,2008,369823252,90.95622566
MEA,2009,377883993,92.11427327
MEA,2010,385917886,91.72848953
MEA,2011,393944527,91.18257541
MEA,2012,401974219,87.87932967
MEA,2013,409977872,89.52663531
MEA,2014,417932241,88.96698684
MEA,2015,425821770,87.9991281
MEA,2016,433597628,89.18579692
MEA,2017,441255236,90.30261913
MEA,2018,448912962,89.63154287
MEA,2019,456707404,90.39778633
MEA,2020,0,0
MNA,1960,97553162,0
MNA,1961,100147129,0
MNA,1962,102808053,0
MNA,1963,105546273,0
MNA,1964,108376339,0
MNA,1965,111307812,0
MNA,1966,114351833,0
MNA,1967,117503859,0
MNA,1968,120739199,0
MNA,1969,124023257,0
MNA,1970,127335091,0
MNA,1971,130670746,0
MNA,1972,134051043,0
MNA,1973,137511210,0
MNA,1974,141099581,0
MNA,1975,144855682,0
MNA,1976,148781931,0
MNA,1977,152881209,0
MNA,1978,157192233,0
MNA,1979,161761420,0
MNA,1980,166616401,34.79956971
MNA,1981,171766031,34.55368836
MNA,1982,177185670,38.37128577
MNA,1983,182825264,38.40648049
MNA,1984,188614696,47.23611978
MNA,1985,194494169,61.02866574
MNA,1986,200443463,67.38076267
MNA,1987,206447530,69.01548609
MNA,1988,212456887,81.33695991
MNA,1989,218415849,84.17887726
MNA,1990,226259037,87.51463372
MNA,1991,232101440,80.56220467
MNA,1992,237828663,83.68586075
MNA,1993,243429290,84.30800794
MNA,1994,248897270,81.85582854
MNA,1995,254233351,85.0982603
MNA,1996,259431597,86.37738207
MNA,1997,264504166,85.46199837
MNA,1998,269440690,88.26620838
MNA,1999,274350032,89.64720194
MNA,2000,279279634,90.66838349
MNA,2001,284249018,90.49586911
MNA,2002,289264324,88.98676598
MNA,2003,294343628,88.31313075
MNA,2004,299502774,89.31563799
MNA,2005,304755503,88.70113618
MNA,2006,310109412,89.07315271
MNA,2007,315573347,88.93838434
MNA,2008,321168767,90.18243856
MNA,2009,326900984,91.44208174
MNA,2010,332777824,91.01634573
MNA,2011,338814807,90.39979222
MNA,2012,345004009,86.69915073
MNA,2013,351299193,88.49052631
MNA,2014,357637340,87.93203818
MNA,2015,363975550,86.80404383
MNA,2016,370276461,88.17061457
MNA,2017,376546755,89.36133433
MNA,2018,382896715,88.76703167
MNA,2019,389457086,89.62504138
MNA,2020,0,0
TMN,1960,97553162,0
TMN,1961,100147129,0
TMN,1962,102808053,0
TMN,1963,105546273,0
TMN,1964,108376339,0
TMN,1965,111307812,0
TMN,1966,114351833,0
TMN,1967,117503859,0
TMN,1968,120739199,0
TMN,1969,124023257,0
TMN,1970,127335091,0
TMN,1971,130670746,0
TMN,1972,134051043,0
TMN,1973,137511210,0
TMN,1974,141099581,0
TMN,1975,144855682,0
TMN,1976,148781931,0
TMN,1977,152881209,0
TMN,1978,157192233,0
TMN,1979,161761420,0
TMN,1980,166616401,34.79956971
TMN,1981,171766031,34.55368836
TMN,1982,177185670,38.37128577
TMN,1983,182825264,38.40648049
TMN,1984,188614696,47.23611978
TMN,1985,194494169,61.02866574
TMN,1986,200443463,67.38076267
TMN,1987,206447530,69.01548609
TMN,1988,212456887,81.33695991
TMN,1989,218415849,84.17887726
TMN,1990,224280789,87.51463372
TMN,1991,230032595,80.56220467
TMN,1992,235665072,83.68586075
TMN,1993,241166614,84.30800794
TMN,1994,246530972,81.85582854
TMN,1995,251758685,85.0982603
TMN,1996,256843600,86.37738207
TMN,1997,261797648,85.46199837
TMN,1998,266664122,88.26620838
TMN,1999,271501601,89.64720194
TMN,2000,276357481,90.66838349
TMN,2001,281251234,90.49586911
TMN,2002,286188951,88.98676598
TMN,2003,291188659,88.31313075
TMN,2004,296266148,89.31563799
TMN,2005,301435107,88.70113618
TMN,2006,306703078,89.07315271
TMN,2007,312078851,88.93838434
TMN,2008,317576790,90.18243856
TMN,2009,323211885,91.44208174
TMN,2010,328991663,91.01634573
TMN,2011,334931821,90.39979222
TMN,2012,341024011,86.69915073
TMN,2013,347222485,88.49052631
TMN,2014,353463942,87.93203818
TMN,2015,359705458,86.80404383
TMN,2016,365909373,88.17061457
TMN,2017,372091950,89.36133433
TMN,2018,378327628,88.76703167
TMN,2019,384771780,89.62504138
TMN,2020,0,0
MIC,1960,2108437649,0
MIC,1961,2134744063,0
MIC,1962,2174269608,0
MIC,1963,2225878582,0
MIC,1964,2277805771,0
MIC,1965,2331311760,0
MIC,1966,2388285227,0
MIC,1967,2444951472,0
MIC,1968,2503215409,0
MIC,1969,2563843944,0
MIC,1970,2626056131,0
MIC,1971,2689632853,0
MIC,1972,2752213469,0
MIC,1973,2814668149,0
MIC,1974,2876559782,0
MIC,1975,2937013961,0
MIC,1976,2996815716,0
MIC,1977,3056054574,0
MIC,1978,3116321325,0
MIC,1979,3178075207,0
MIC,1980,3240742774,0
MIC,1981,3305352605,0
MIC,1982,3373296681,0
MIC,1983,3442285860,34.09667942
MIC,1984,3511126868,39.79600469
MIC,1985,3581142774,45.28423122
MIC,1986,3653058270,48.46135649
MIC,1987,3726830240,53.22345334
MIC,1988,3801034004,64.1416147
MIC,1989,3874358754,69.45827207
MIC,1990,3948246552,77.83051815
MIC,1991,4019142016,73.96949458
MIC,1992,4088077068,71.90892276
MIC,1993,4155638101,71.6086
MIC,1994,4222530742,73.95102527
MIC,1995,4288712975,74.21104421
MIC,1996,4354685179,72.63863853
MIC,1997,4420504273,72.70045528
MIC,1998,4485401011,73.46935936
MIC,1999,4548765062,73.41683638
MIC,2000,4611084564,73.87333011
MIC,2001,4672320881,74.43568844
MIC,2002,4732698508,73.64756726
MIC,2003,4792552811,75.02034799
MIC,2004,4852150916,76.95329498
MIC,2005,4911767226,77.30126704
MIC,2006,4971147431,78.54471581
MIC,2007,5030411014,78.19703484
MIC,2008,5090127273,81.53703893
MIC,2009,5150500972,83.79916204
MIC,2010,5211282517,84.27028755
MIC,2011,5272871745,85.45383718
MIC,2012,5334922532,85.60601968
MIC,2013,5397690332,85.33393458
MIC,2014,5460647361,85.68307935
MIC,2015,5523478043,85.87149568
MIC,2016,5586453059,87.30049793
MIC,2017,5649246749,87.09800137
MIC,2018,5710101974,87.04537352
MIC,2019,5769226171,87.00385795
MIC,2020,0,0
NAC,1960,198624409,0
NAC,1961,202007500,0
NAC,1962,205198600,0
NAC,1963,208253700,0
NAC,1964,211262900,0
NAC,1965,214031100,0
NAC,1966,216659000,0
NAC,1967,219176000,0
NAC,1968,221503000,0
NAC,1969,223759000,0
NAC,1970,226431000,0
NAC,1971,229677632,0
NAC,1972,232168663,0
NAC,1973,234454577,0
NAC,1974,236715369,0
NAC,1975,239169275,0
NAC,1976,241538008,0
NAC,1977,244018243,0
NAC,1978,246601803,0
NAC,1979,249310344,0
NAC,1980,251795337,96
NAC,1981,254340965,96
NAC,1982,256836391,96
NAC,1983,259214381,97
NAC,1984,261488476,97
NAC,1985,263823014,96
NAC,1986,266290660,97
NAC,1987,268793450,95.91131198
NAC,1988,271349094,96.00963602
NAC,1989,274154622,93.373242
NAC,1990,277373464,89.82149859
NAC,1991,281077441,86.17621082
NAC,1992,284943859,83.53934541
NAC,1993,288662674,88.1804893
NAC,1994,292185983,93.9097358
NAC,1995,295640057,94.28192904
NAC,1996,299064347,94.55323839
NAC,1997,302623445,95.12520373
NAC,1998,306070116,95.48576006
NAC,1999,309502571,95.49730929
NAC,2000,312909974,93.59034486
NAC,2001,316052361,93.6006215
NAC,2002,319048184,93.53171651
NAC,2003,321815286,95.61685275
NAC,2004,324809693,95.62067251
NAC,2005,327824506,95.77239504
NAC,2006,331015609,95.92508466
NAC,2007,334185120,95.84344791
NAC,2008,337406357,95.6790484
NAC,2009,340466060,94.67106264
NAC,2010,343391679,94.49604528
NAC,2011,345960766,95.22295796
NAC,2012,348610010,93.740197
NAC,2013,351141670,93.73726662
NAC,2014,353803581,94.64614821
NAC,2015,356403308,94.64268142
NAC,2016,359115352,94.64275072
NAC,2017,361592733,94.63570116
NAC,2018,363809186,93.72485709
NAC,2019,365892703,93.72384033
NAC,2020,0,0
INX,1960,0,0
INX,1961,0,0
INX,1962,0,0
INX,1963,0,0
INX,1964,0,0
INX,1965,0,0
INX,1966,0,0
INX,1967,0,0
INX,1968,0,0
INX,1969,0,0
INX,1970,0,0
INX,1971,0,0
INX,1972,0,0
INX,1973,0,0
INX,1974,0,0
INX,1975,0,0
INX,1976,0,0
INX,1977,0,0
INX,1978,0,0
INX,1979,0,0
INX,1980,0,0
INX,1981,0,0
INX,1982,0,0
INX,1983,0,0
INX,1984,0,0
INX,1985,0,0
INX,1986,0,0
INX,1987,0,0
INX,1988,0,0
INX,1989,0,0
INX,1990,0,0
INX,1991,0,0
INX,1992,0,0
INX,1993,0,0
INX,1994,0,0
INX,1995,0,0
INX,1996,0,0
INX,1997,0,0
INX,1998,0,0
INX,1999,0,0
INX,2000,0,0
INX,2001,0,0
INX,2002,0,0
INX,2003,0,0
INX,2004,0,0
INX,2005,0,0
INX,2006,0,0
INX,2007,0,0
INX,2008,0,0
INX,2009,0,0
INX,2010,0,0
INX,2011,0,0
INX,2012,0,0
INX,2013,0,0
INX,2014,0,0
INX,2015,0,0
INX,2016,0,0
INX,2017,0,0
INX,2018,0,0
INX,2019,0,0
INX,2020,0,0
OED,1960,807366936,0
OED,1961,820197203,0
OED,1962,831669777,0
OED,1963,843125441,0
OED,1964,854570517,0
OED,1965,865696059,0
OED,1966,876328779,0
OED,1967,886582529,0
OED,1968,895921761,0
OED,1969,907003469,0
OED,1970,917065337,0
OED,1971,928063350,0
OED,1972,938803052,0
OED,1973,948624630,0
OED,1974,959522283,0
OED,1975,969937041,0
OED,1976,979002367,0
OED,1977,988303176,0
OED,1978,997644491,0
OED,1979,1007142491,0
OED,1980,1016539126,66.51317687
OED,1981,1025846164,72.38908809
OED,1982,1034755346,73.01307239
OED,1983,1043314447,74.6099548
OED,1984,1051527300,79.16070938
OED,1985,1059793749,75.9689021
OED,1986,1068350097,77.74743211
OED,1987,1076848318,81.91577903
OED,1988,1085461185,82.83328326
OED,1989,1094539165,84.81183644
OED,1990,1104136511,82.88347322
OED,1991,1114575439,86.89161188
OED,1992,1124867020,86.66205696
OED,1993,1134697660,86.27209962
OED,1994,1144072690,90.38377841
OED,1995,1153301290,89.09390073
OED,1996,1162248642,91.77278534
OED,1997,1171146677,89.79803969
OED,1998,1179742975,89.71491497
OED,1999,1188381919,91.17207505
OED,2000,1196874047,91.8022397
OED,2001,1205753802,93.35311488
OED,2002,1214754899,92.71722215
OED,2003,1223690233,93.61961833
OED,2004,1232647024,94.63567537
OED,2005,1241535834,95.37207837
OED,2006,1250788452,95.78002977
OED,2007,1260210152,96.04402264
OED,2008,1270059584,95.74727583
OED,2009,1279114140,95.23825011
OED,2010,1287527865,95.19690695
OED,2011,1294064030,95.75063836
OED,2012,1302075111,95.883938
OED,2013,1310419162,93.53984105
OED,2014,1319149967,94.09109062
OED,2015,1327822047,94.05888844
OED,2016,1336645071,95.05435696
OED,2017,1344872020,93.72821869
OED,2018,1352645878,94.01717432
OED,2019,1359963500,93.23539212
OED,2020,0,0
OSS,1960,9151857,0
OSS,1961,9315842,0
OSS,1962,9485204,0
OSS,1963,9659445,0
OSS,1964,9840384,0
OSS,1965,10026016,0
OSS,1966,10214279,0
OSS,1967,10406026,0
OSS,1968,10606249,0
OSS,1969,10813743,0
OSS,1970,11029142,0
OSS,1971,11255183,0
OSS,1972,11488089,0
OSS,1973,11725327,0
OSS,1974,11968103,0
OSS,1975,12219436,0
OSS,1976,12475022,0
OSS,1977,12737735,0
OSS,1978,13008031,0
OSS,1979,13294830,0
OSS,1980,13598543,0
OSS,1981,13917162,0
OSS,1982,14253289,0
OSS,1983,14600203,49.12183337
OSS,1984,14962381,54.84574074
OSS,1985,15347583,59.79078814
OSS,1986,15754507,67.93782658
OSS,1987,16180181,72.67288434
OSS,1988,16610017,76.67096309
OSS,1989,17031547,80.63763224
OSS,1990,17430779,84.95576022
OSS,1991,17813831,79.52277155
OSS,1992,18156566,79.06451372
OSS,1993,18476081,79.96011097
OSS,1994,18801065,83.11800366
OSS,1995,19125016,80.89038946
OSS,1996,19460594,80.07085414
OSS,1997,19809624,79.05373832
OSS,1998,20163885,78.61023687
OSS,1999,20540138,73.85074871
OSS,2000,20917092,75.92353654
OSS,2001,21276743,76.82197048
OSS,2002,21639132,77.44485679
OSS,2003,22018494,78.94039413
OSS,2004,22442101,79.26831754
OSS,2005,22929109,80.91385267
OSS,2006,23486218,81.90861278
OSS,2007,24104670,85.86306037
OSS,2008,24762406,87.10583102
OSS,2009,25417830,87.11458008
OSS,2010,26050942,86.24672009
OSS,2011,26647962,87.17947724
OSS,2012,27227319,89.11438833
OSS,2013,27794595,89.36066434
OSS,2014,28364410,87.24065442
OSS,2015,28948869,87.70727978
OSS,2016,29542879,86.88514966
OSS,2017,30148800,87.06576911
OSS,2018,30760211,87.17453864
OSS,2019,31360407,85.84326587
OSS,2020,0,0
PSS,1960,865072,0
PSS,1961,893380,0
PSS,1962,923306,0
PSS,1963,954111,0
PSS,1964,984823,0
PSS,1965,1014638,0
PSS,1966,1043386,0
PSS,1967,1071175,0
PSS,1968,1098154,0
PSS,1969,1124579,0
PSS,1970,1150750,0
PSS,1971,1176591,0
PSS,1972,1202157,0
PSS,1973,1227656,0
PSS,1974,1253377,0
PSS,1975,1279521,0
PSS,1976,1306046,0
PSS,1977,1332894,0
PSS,1978,1360543,0
PSS,1979,1389578,0
PSS,1980,1420310,54.41139556
PSS,1981,1453208,56.81392472
PSS,1982,1487852,52.39802834
PSS,1983,1522652,61.60947515
PSS,1984,1555389,63.03852026
PSS,1985,1584640,60.61029137
PSS,1986,1609574,61.80719198
PSS,1987,1630891,78.01297235
PSS,1988,1650442,84.29658484
PSS,1989,1670947,83.02175978
PSS,1990,1694332,88.79985612
PSS,1991,1721237,86.74025466
PSS,1992,1750921,87.56664718
PSS,1993,1782120,86.37141722
PSS,1994,1812834,84.37549469
PSS,1995,1841693,84.89435185
PSS,1996,1868414,85.9773274
PSS,1997,1893444,82.18477613
PSS,1998,1917135,82.51727455
PSS,1999,1939992,86.50341997
PSS,2000,1962452,87.59980691
PSS,2001,1984496,85.53234971
PSS,2002,2006078,84.91942502
PSS,2003,2027846,87.13835192
PSS,2004,2050572,85.48366776
PSS,2005,2074778,86.4908381
PSS,2006,2100869,88.21525515
PSS,2007,2128664,87.78535282
PSS,2008,2157454,84.40837129
PSS,2009,2186314,87.75132217
PSS,2010,2214519,88.37907611
PSS,2011,2241798,91.69548164
PSS,2012,2268708,91.80439038
PSS,2013,2296101,89.74085864
PSS,2014,2325136,86.3877648
PSS,2015,2355672,88.93575288
PSS,2016,2388307,91.04470076
PSS,2017,2422086,87.87456152
PSS,2018,2457367,84.99909384
PSS,2019,2493696,91.2603246
PSS,2020,0,0
PST,1960,754514355,0
PST,1961,765311460,0
PST,1962,774755029,0
PST,1963,784053801,0
PST,1964,793187000,0
PST,1965,802029735,0
PST,1966,810302158,0
PST,1967,818025942,0
PST,1968,824783296,0
PST,1969,833233832,0
PST,1970,840763997,0
PST,1971,849163942,0
PST,1972,857079394,0
PST,1973,863981736,0
PST,1974,871928852,0
PST,1975,879257621,0
PST,1976,885141869,0
PST,1977,891242779,0
PST,1978,897376841,0
PST,1979,903768381,0
PST,1980,909865629,0
PST,1981,915958644,83.12004706
PST,1982,921480888,85.23405342
PST,1983,926566813,86.52446348
PST,1984,931345425,88.34102917
PST,1985,936158270,86.40806038
